steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.004,10,-0.004,1,0.0
20,2,-0.010000000000000002,10,-0.006,2,0.0
30,3,-0.015000000000000006,10,-0.005,3,0.0
40,4,-0.02000000000000001,10,-0.005,4,0.0
50,5,-0.025000000000000015,10,-0.005,5,0.0
60,6,-0.028000000000000018,10,-0.003,6,0.0
70,7,-0.03300000000000002,10,-0.005,7,0.0
80,8,-0.04000000000000003,10,-0.007,8,0.0
90,9,-0.048000000000000036,10,-0.008,9,0.0
100,10,-0.05100000000000004,10,-0.003,10,0.0
120,12,-0.058000000000000045,10,-0.001,12,0.0
140,14,-0.06800000000000005,10,-0.006,14,0.0
170,17,-0.07700000000000005,10,-0.003,17,0.0
200,20,-0.09500000000000007,10,-0.008,20,0.0
250,25,-0.11600000000000009,10,-0.006,25,0.0
300,30,-0.1410000000000001,10,-0.006,30,0.0
400,40,-0.19600000000000015,10,-0.007,40,0.0
500,50,-0.25500000000000017,10,-0.006,50,0.0
600,60,-0.3080000000000002,10,-0.004,60,0.0
700,70,-0.35300000000000026,10,-0.005,70,0.0
800,80,-0.4080000000000003,10,-0.007,80,0.0
900,90,-0.45300000000000035,10,-0.006,90,0.0
1000,100,-0.5030000000000003,10,-0.008,100,0.0
1200,120,-0.5970000000000004,10,-0.005,120,0.0
1400,140,-0.6940000000000005,10,-0.004,140,0.0
1700,170,-0.8520000000000006,10,-0.002,170,0.0
2000,200,-0.9910000000000008,10,-0.007,200,0.0
2500,250,-1.205999999999978,10,-0.005,250,0.0
3000,300,-1.4429999999999519,10,-0.004,300,0.0
4000,400,-0.8939999999999403,10,-0.005,399,1.0
5000,500,-1.3679999999999,10,-0.003,499,1.0
6000,600,-1.8179999999998504,10,-0.004,599,1.0
7000,700,-2.2539999999998024,10,-0.003,699,1.0
8000,800,-2.685999999999755,10,-0.007,799,1.0
9000,900,-3.1059999999997085,10,-0.004,899,1.0
10000,1000,-3.5039999999996647,10,-0.004,999,1.0
12000,1200,-4.361999999999731,10,-0.005,1199,1.0
14000,1400,-5.049999999999961,10,-0.004,1399,1.0
17000,1700,-6.12700000000032,10,-0.003,1699,1.0
20000,2000,-7.2650000000007005,10,-0.004,1999,1.0
25000,2500,-8.101000000000889,10,-0.001,2499,1.0
30000,3000,-8.798000000000503,10,-0.001,2999,1.0
40000,4000,-10.415999999999606,10,-0.001,3999,1.0
50000,5000,-11.77899999999885,10,-0.001,4999,1.0
60000,6000,-13.24099999999804,10,-0.001,5999,1.0
70000,7000,-13.844999999997706,10,0.0,6999,1.0
80000,8000,-15.87599999999658,10,-0.002,7999,1.0
90000,9000,-17.360999999998175,10,-0.002,8999,1.0
100000,10000,-17.77599999999868,10,0.0,9999,1.0
