steps,episode,total_return,episode_len,episode_return,total_regret
20,1,6.0,20,6.0,0.0
40,2,10.0,20,4.0,2.0
60,3,12.0,20,2.0,2.0
80,4,20.0,20,8.0,2.0
100,5,18.0,20,-2.0,2.0
120,6,14.0,20,-4.0,2.0
140,7,12.0,20,-2.0,4.0
160,8,8.0,20,-4.0,6.0
180,9,4.0,20,-4.0,6.0
200,10,0.0,20,-4.0,6.0
240,12,8.0,20,0.0,10.0
280,14,8.0,20,-4.0,12.0
340,17,2.0,20,-2.0,12.0
400,20,-6.0,20,-6.0,18.0
500,25,-12.0,20,-6.0,24.0
600,30,-32.0,20,-4.0,30.0
800,40,-24.0,20,0.0,36.0
1000,50,-32.0,20,6.0,46.0
1200,60,-18.0,20,4.0,54.0
1400,70,22.0,20,6.0,60.0
1600,80,24.0,20,0.0,64.0
1800,90,-12.0,20,-12.0,78.0
2000,100,-22.0,20,2.0,84.0
2400,120,-24.0,20,0.0,106.0
2800,140,4.0,20,-4.0,128.0
3400,170,66.0,20,6.0,148.0
4000,200,38.0,20,-4.0,176.0
5000,250,52.0,20,-4.0,234.0
6000,300,20.0,20,0.0,272.0
8000,400,116.0,20,6.0,366.0
10000,500,150.0,20,4.0,436.0
12000,600,136.0,20,-4.0,526.0
14000,700,174.0,20,-4.0,612.0
16000,800,172.0,20,0.0,708.0
18000,900,218.0,20,0.0,774.0
20000,1000,226.0,20,-8.0,876.0
24000,1200,332.0,20,4.0,1054.0
28000,1400,514.0,20,6.0,1196.0
34000,1700,378.0,20,-2.0,1502.0
40000,2000,178.0,20,2.0,1800.0
50000,2500,192.0,20,0.0,2170.0
60000,3000,398.0,20,2.0,2534.0
80000,4000,558.0,20,-2.0,3430.0
100000,5000,726.0,20,2.0,4252.0
120000,6000,1006.0,20,0.0,5002.0
140000,7000,1324.0,20,-6.0,5844.0
160000,8000,1608.0,20,0.0,6686.0
180000,9000,1592.0,20,-2.0,7586.0
200000,10000,1670.0,20,0.0,8202.0
