steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,0.0,1,-1.0,2.0
3,3,-1.0,1,-1.0,4.0
4,4,-2.0,1,-1.0,6.0
5,5,-3.0,1,-1.0,8.0
6,6,-2.0,1,1.0,8.0
7,7,-1.0,1,1.0,8.0
8,8,-2.0,1,-1.0,10.0
9,9,-1.0,1,1.0,10.0
10,10,-2.0,1,-1.0,12.0
12,12,-4.0,1,-1.0,16.0
14,14,-6.0,1,-1.0,20.0
17,17,-7.0,1,1.0,24.0
20,20,-4.0,1,1.0,24.0
25,25,-5.0,1,-1.0,30.0
30,30,0.0,1,1.0,30.0
40,40,2.0,1,1.0,38.0
50,50,4.0,1,1.0,46.0
60,60,2.0,1,-1.0,58.0
70,70,-2.0,1,-1.0,72.0
80,80,-2.0,1,-1.0,82.0
90,90,2.0,1,1.0,88.0
100,100,0.0,1,-1.0,100.0
120,120,0.0,1,-1.0,120.0
140,140,0.0,1,1.0,140.0
170,170,2.0,1,-1.0,168.0
200,200,0.0,1,-1.0,200.0
250,250,-2.0,1,-1.0,252.0
300,300,-12.0,1,-1.0,312.0
400,400,-18.0,1,-1.0,418.0
500,500,8.0,1,1.0,492.0
600,600,-4.0,1,-1.0,604.0
700,700,-16.0,1,-1.0,716.0
800,800,-20.0,1,-1.0,820.0
900,900,-20.0,1,1.0,920.0
1000,1000,4.0,1,-1.0,996.0
1200,1200,110.0,1,1.0,1090.0
1400,1400,294.0,1,1.0,1106.0
1700,1700,590.0,1,1.0,1110.0
2000,2000,870.0,1,1.0,1130.0
2500,2500,1330.0,1,1.0,1170.0
3000,3000,1812.0,1,1.0,1188.0
4000,4000,2762.0,1,1.0,1238.0
5000,5000,3688.0,1,1.0,1312.0
6000,6000,4652.0,1,1.0,1348.0
7000,7000,5604.0,1,1.0,1396.0
8000,8000,6554.0,1,1.0,1446.0
9000,9000,7492.0,1,1.0,1508.0
10000,10000,8444.0,1,1.0,1556.0
