steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.2,100,1.1
300,3,3.3000000000000003,100,1.1
400,4,4.4,100,1.1
500,5,5.4,100,1.0
600,6,6.5,100,1.1
700,7,7.5,100,1.0
800,8,8.6,100,1.1
900,9,9.6,100,1.0
1000,10,10.7,100,1.1
1200,12,12.7,100,1.0
1400,14,14.899999999999999,100,1.1
1700,17,18.0,100,1.0
2000,20,21.0,100,1.0
2500,25,26.1,100,1.0
3000,30,31.200000000000003,100,1.0
4000,40,41.400000000000006,100,1.0
5000,50,51.50000000000001,100,1.1
6000,60,61.60000000000001,100,1.0
7000,70,71.70000000000002,100,1.0
8000,80,81.80000000000001,100,1.0
9000,90,91.9,100,1.0
10000,100,102.1,100,1.0
12000,120,122.29999999999998,100,1.0
14000,140,142.59999999999997,100,1.0
17000,170,172.79999999999995,100,1.0
20000,200,203.29999999999993,100,1.0
25000,250,253.49999999999991,100,1.0
30000,300,303.4999999999999,100,1.0
40000,400,403.5999999999999,100,1.0
50000,500,503.79999999999995,100,1.0
60000,600,603.8,100,1.0
70000,700,703.8,100,1.0
80000,800,803.8,100,1.0
90000,900,904.0,100,1.0
100000,1000,1004.4000000000001,100,1.0
120000,1200,1204.6000000000001,100,1.0
140000,1400,1404.8,100,1.0
170000,1700,1705.1999999999996,100,1.0
200000,2000,2005.5999999999992,100,1.0
250000,2500,2505.999999999999,100,1.0
