steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-3.0,3,-1.0,0,6.0
12,4,-2.0,3,1.0,1,6.0
15,5,-3.0,3,-1.0,1,8.0
18,6,-2.0,3,1.0,2,8.0
21,7,-3.0,3,-1.0,2,10.0
24,8,-2.0,3,1.0,3,10.0
27,9,-1.0,3,1.0,4,10.0
30,10,-2.0,3,-1.0,4,12.0
36,12,-2.0,3,-1.0,5,14.0
42,14,-2.0,3,1.0,6,16.0
51,17,-1.0,3,1.0,8,18.0
60,20,-2.0,3,-1.0,9,22.0
75,25,-1.0,3,-1.0,12,26.0
90,30,0.0,3,-1.0,15,30.0
120,40,4.0,3,1.0,22,36.0
150,50,4.0,3,1.0,27,46.0
180,60,6.0,3,1.0,33,54.0
210,70,6.0,3,-1.0,38,64.0
240,80,6.0,3,1.0,43,74.0
270,90,2.0,3,1.0,46,88.0
300,100,4.0,3,-1.0,52,96.0
360,120,0.0,3,-1.0,60,120.0
420,140,-4.0,3,-1.0,68,144.0
510,170,-8.0,3,-1.0,81,178.0
600,200,-6.0,3,-1.0,97,206.0
750,250,-8.0,3,-1.0,121,258.0
900,300,-6.0,3,1.0,147,306.0
1200,400,4.0,3,1.0,202,396.0
1500,500,14.0,3,-1.0,257,486.0
1800,600,6.0,3,1.0,303,594.0
2100,700,8.0,3,-1.0,354,692.0
2400,800,8.0,3,-1.0,404,792.0
2700,900,8.0,3,1.0,454,892.0
3000,1000,14.0,3,1.0,507,986.0
3600,1200,32.0,3,-1.0,616,1168.0
4200,1400,54.0,3,1.0,727,1346.0
5100,1700,38.0,3,-1.0,869,1662.0
6000,2000,32.0,3,-1.0,1016,1968.0
7500,2500,96.0,3,1.0,1298,2404.0
9000,3000,164.0,3,1.0,1582,2836.0
12000,4000,268.0,3,1.0,2134,3732.0
15000,5000,444.0,3,-1.0,2722,4556.0
18000,6000,604.0,3,-1.0,3302,5396.0
21000,7000,740.0,3,-1.0,3870,6260.0
24000,8000,924.0,3,-1.0,4462,7076.0
27000,9000,1152.0,3,1.0,5076,7848.0
30000,10000,1306.0,3,-1.0,5653,8694.0
36000,12000,1622.0,3,-1.0,6811,10378.0
42000,14000,1938.0,3,1.0,7969,12062.0
51000,17000,2462.0,3,1.0,9731,14538.0
60000,20000,2922.0,3,1.0,11461,17078.0
75000,25000,3792.0,3,1.0,14396,21208.0
90000,30000,4694.0,3,1.0,17347,25306.0
