steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,0.9729022578634346,50,0.9729022578634346,1,0
100,2,0.9669022578634353,50,-0.0059999999999999975,2,0
150,3,0.9617022578634359,50,-0.005199999999999999,3,0
200,4,0.9573022578634364,50,-0.0044,4,0
250,5,0.9523022578634369,50,-0.004999999999999999,5,0
300,6,0.9473022578634375,50,-0.004999999999999999,6,0
350,7,0.9431022578634379,50,-0.004200000000000001,7,0
400,8,0.9389022578634384,50,-0.004200000000000001,8,0
450,9,0.9327022578634391,50,-0.006199999999999997,9,0
500,10,0.9269022578634397,50,-0.005799999999999998,10,0
600,12,0.9169022578634408,50,-0.0046,12,0
700,14,0.9069022578634419,50,-0.0048,14,0
850,17,0.8899022578634438,50,-0.005599999999999998,17,0
1000,20,3.380627789659155,50,-0.0059999999999999975,20,0
1250,25,2.439754919270109,50,-0.0053999999999999986,25,0
1500,30,2.413754919270112,50,-0.005599999999999998,30,0
2000,40,0.1901123208960686,50,-0.005199999999999999,40,0
2500,50,1.5602025915233648,50,1.8968270721260947,50,0
3000,60,2.3599091919475415,50,-0.0044,60,0
3500,70,3.1815321039905107,50,-0.0038000000000000013,70,0
4000,80,3.1301321039905163,50,-0.0053999999999999986,80,0
4500,90,1.2447011381456412,50,-0.006199999999999997,90,0
5000,100,3.613362824407949,50,-0.004999999999999999,100,0
6000,120,3.477344683668739,50,-0.0053999999999999986,120,0
7000,140,4.342199440656435,50,-0.005799999999999998,140,0
8500,170,4.510973110369527,50,-0.005199999999999999,169,0
10000,200,4.461959534369196,50,-0.005599999999999998,199,0
12500,250,-0.59131034878383,50,-0.0044,249,0
15000,300,-2.4014671717956744,50,-0.0053999999999999986,299,0
20000,400,-7.674415033793326,50,-0.0044,397,0
25000,500,-4.474465823484983,50,-0.0048,497,0
30000,600,0.960352997404279,50,-0.005799999999999998,596,0
35000,700,0.6119217849334246,50,-0.0046,695,0
40000,800,-5.199239821767713,50,0.09578194446166823,794,0
45000,900,-2.6620519180392055,50,-0.004200000000000001,892,0
50000,1000,-3.9846738455316815,50,-0.0046,992,0
60000,1200,-14.02033631647049,50,-0.005799999999999998,1191,0
70000,1400,-18.916430192948415,50,0.7656858251469664,1390,0
85000,1700,-15.944046103117984,50,-0.004999999999999999,1687,0
100000,2000,-20.96524195126848,50,-0.006199999999999997,1983,0
125000,2500,-26.96256858600749,50,-0.0046,2474,0
150000,3000,-28.244984942964603,50,-0.0044,2972,0
200000,4000,-30.230552794683764,50,-0.0044,3962,0
250000,5000,-37.86189841742802,50,-0.0046,4947,0
300000,6000,-47.69610948018051,50,-0.0044,5937,0
350000,7000,-48.790955133517464,50,-0.005199999999999999,6926,0
400000,8000,-61.151778608487305,50,0.2480737811372866,7916,0
450000,9000,-85.75581698205515,50,-0.004999999999999999,8912,0
500000,10000,-87.59834459863808,50,-0.004200000000000001,9902,0
600000,12000,-118.68739451579486,50,-0.003400000000000001,11887,0
700000,14000,-142.31565627384808,50,-0.004200000000000001,13867,0
850000,17000,-162.40342096758764,50,-0.0048,16831,0
1000000,20000,-179.325208216155,50,-0.005799999999999998,19805,0
1250000,25000,-152.57294014956378,50,-0.6080242555824293,24761,0
1500000,30000,-195.00322732594427,50,-0.004999999999999999,29705,0
