steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.005199999999999999,50,-0.005199999999999999,1,0
100,2,-0.0096,50,-0.0044,2,0
150,3,-0.01360000000000001,50,-0.004000000000000001,3,0
200,4,-0.018799999999999997,50,-0.005199999999999999,4,0
250,5,-0.024199999999999965,50,-0.0053999999999999986,5,0
300,6,-0.028799999999999937,50,-0.0046,6,0
350,7,-0.033799999999999907,50,-0.004999999999999999,7,0
400,8,-0.038799999999999876,50,-0.004999999999999999,8,0
450,9,-0.04499999999999984,50,-0.006199999999999997,9,0
500,10,-0.04939999999999981,50,-0.0044,10,0
600,12,-0.06019999999999975,50,-0.005799999999999998,12,0
700,14,-0.07039999999999996,50,-0.005199999999999999,14,0
850,17,-0.08860000000000048,50,-0.0059999999999999975,17,0
1000,20,-0.10180000000000086,50,-0.0044,20,0
1250,25,-0.1274000000000016,50,-0.004000000000000001,25,0
1500,30,-0.15100000000000227,50,-0.0046,30,0
2000,40,-0.20220000000000374,50,-0.004200000000000001,40,0
2500,50,-0.25500000000000456,50,-0.0048,50,0
3000,60,-0.305399999999999,50,-0.005799999999999998,60,0
3500,70,-0.35319999999999374,50,-0.004999999999999999,70,0
4000,80,-0.4005999999999885,50,-0.004000000000000001,80,0
4500,90,-0.4495999999999831,50,-0.0038000000000000013,90,0
5000,100,-0.4979999999999778,50,-0.004000000000000001,100,0
6000,120,-0.6001999999999665,50,-0.004200000000000001,120,0
7000,140,-0.7059999999999549,50,-0.0046,140,0
8500,170,-0.8559999999999384,50,-0.005799999999999998,170,0
10000,200,-1.005399999999922,50,-0.0038000000000000013,200,0
12500,250,-1.2561999999998943,50,-0.0059999999999999975,250,0
15000,300,-1.503799999999867,50,-0.0053999999999999986,300,0
20000,400,-1.9915999999998133,50,-0.0059999999999999975,400,0
25000,500,-2.47759999999976,50,-0.005199999999999999,500,0
30000,600,-2.977199999999705,50,-0.005199999999999999,600,0
35000,700,-3.4601999999996518,50,-0.0044,700,0
40000,800,-3.946999999999598,50,-0.0059999999999999975,800,0
45000,900,-4.436600000000514,50,-0.0053999999999999986,900,0
50000,1000,-4.911000000001515,50,-0.005199999999999999,1000,0
60000,1200,-5.871600000003542,50,-0.0044,1200,0
70000,1400,-6.798200000005497,50,-0.003600000000000001,1400,0
85000,1700,-8.214800000007532,50,-0.003600000000000001,1700,0
100000,2000,-9.561800000004393,50,-0.0059999999999999975,2000,0
125000,2500,-11.797999999999181,50,-0.005199999999999999,2500,0
150000,3000,-13.894199999994296,50,-0.0044,3000,0
200000,4000,-18.46219999998365,50,-0.003400000000000001,4000,0
250000,5000,-22.528399999974173,50,-0.0059999999999999975,5000,0
300000,6000,-27.504799999962575,50,-0.0048,6000,0
350000,7000,-31.543599999953162,50,-0.004200000000000001,7000,0
400000,8000,-36.25379999994219,50,-0.0038000000000000013,8000,0
450000,9000,-40.65439999993193,50,-0.0038000000000000013,9000,0
500000,10000,-44.59099999992276,50,-0.0044,10000,0
600000,12000,-52.33619999990471,50,-0.003200000000000001,12000,0
700000,14000,-59.8907999998871,50,-0.0038000000000000013,14000,0
850000,17000,-71.37280000012227,50,-0.003000000000000001,17000,0
1000000,20000,-82.38600000048787,50,-0.003600000000000001,20000,0
1250000,25000,-101.54320000112382,50,-0.0044,25000,0
1500000,30000,-120.35420000174828,50,-0.003400000000000001,30000,0
