steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,2.0,3,-1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,4.0,3,1.0,7,6.0
36,12,4.0,3,1.0,8,8.0
42,14,6.0,3,1.0,10,8.0
51,17,7.0,3,1.0,12,10.0
60,20,6.0,3,-1.0,13,14.0
75,25,7.0,3,-1.0,16,18.0
90,30,4.0,3,1.0,17,26.0
120,40,4.0,3,1.0,22,36.0
150,50,4.0,3,-1.0,27,46.0
180,60,2.0,3,1.0,31,58.0
210,70,0.0,3,1.0,35,70.0
240,80,0.0,3,-1.0,40,80.0
270,90,2.0,3,1.0,46,88.0
300,100,0.0,3,-1.0,50,100.0
360,120,0.0,3,-1.0,60,120.0
420,140,6.0,3,1.0,73,134.0
510,170,10.0,3,1.0,90,160.0
600,200,10.0,3,-1.0,105,190.0
750,250,-4.0,3,-1.0,123,254.0
900,300,-22.0,3,1.0,139,322.0
1200,400,-32.0,3,-1.0,184,432.0
1500,500,-28.0,3,-1.0,236,528.0
1800,600,-32.0,3,-1.0,284,632.0
2100,700,-20.0,3,-1.0,340,720.0
2400,800,-20.0,3,-1.0,390,820.0
2700,900,-26.0,3,-1.0,437,926.0
3000,1000,0.0,3,1.0,500,1000.0
3600,1200,24.0,3,1.0,612,1176.0
4200,1400,72.0,3,1.0,736,1328.0
5100,1700,92.0,3,-1.0,896,1608.0
6000,2000,160.0,3,-1.0,1080,1840.0
7500,2500,304.0,3,1.0,1402,2196.0
9000,3000,428.0,3,1.0,1714,2572.0
12000,4000,746.0,3,-1.0,2373,3254.0
15000,5000,1008.0,3,-1.0,3004,3992.0
18000,6000,1234.0,3,-1.0,3617,4766.0
21000,7000,1520.0,3,1.0,4260,5480.0
24000,8000,1786.0,3,1.0,4893,6214.0
27000,9000,2088.0,3,-1.0,5544,6912.0
30000,10000,2448.0,3,1.0,6224,7552.0
36000,12000,2998.0,3,-1.0,7499,9002.0
42000,14000,3546.0,3,-1.0,8773,10454.0
51000,17000,4354.0,3,1.0,10677,12646.0
60000,20000,5238.0,3,1.0,12619,14762.0
75000,25000,6698.0,3,1.0,15849,18302.0
90000,30000,8130.0,3,1.0,19065,21870.0
