steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.006000000000000004,40,-0.006000000000000004,1,0
80,2,-0.011750000000000009,40,-0.005750000000000003,2,0
120,3,0.30710280257750977,40,0.31885280257750975,3,0
160,4,0.3033528025775102,40,-0.0037500000000000016,4,0
200,5,0.2988528025775107,40,-0.004500000000000002,5,0
240,6,0.29360280257751126,40,-0.005250000000000003,6,0
280,7,0.28810280257751186,40,-0.005500000000000003,7,0
320,8,0.2841028025775123,40,-0.004000000000000002,8,0
360,9,0.27810280257751296,40,-0.006000000000000004,8,0
400,10,0.2733528025775135,40,-0.0047500000000000025,9,0
480,12,0.2623528025775147,40,-0.005750000000000003,11,0
560,14,0.25185280257751586,40,-0.005000000000000003,13,0
680,17,1.445088835806721,40,1.203486033229205,16,0
800,20,1.429838835806716,40,-0.005750000000000003,19,0
1000,25,1.2901894635758644,40,-0.006750000000000004,24,0
1200,30,1.2644394635758558,40,-0.004000000000000002,29,0
1600,40,1.8599576404398366,40,-0.005000000000000003,39,0
2000,50,2.3938459268351426,40,-0.0037500000000000016,48,0
2400,60,2.3455959268351694,40,-0.005000000000000003,57,0
2800,70,2.292095926835199,40,-0.006750000000000004,66,0
3200,80,0.7359873893138729,40,-0.006000000000000004,76,0
3600,90,0.6832373893138787,40,-0.006000000000000004,86,0
4000,100,0.6317373893138843,40,-0.005250000000000003,96,0
4800,120,0.5319873893138953,40,-0.004250000000000002,114,0
5600,140,1.4109516283485846,40,-0.004500000000000002,134,0
6800,170,0.24015468446832255,40,-0.006000000000000004,161,0
8000,200,-2.3384303067890344,40,-0.005750000000000003,190,0
10000,250,-3.226234302964958,40,-0.005500000000000003,237,0
12000,300,-5.901011822089144,40,-0.0047500000000000025,285,0
16000,400,-3.2335970434667143,40,-0.005250000000000003,378,0
20000,500,-3.447327021275177,40,-0.0047500000000000025,471,0
24000,600,-3.926789640365878,40,-0.004250000000000002,565,0
28000,700,-6.598727383032277,40,-0.004500000000000002,659,0
32000,800,-7.782046187447777,40,-0.006750000000000004,756,0
36000,900,-9.434903649367934,40,-0.006000000000000004,851,0
40000,1000,-9.473537958961439,40,-0.0047500000000000025,944,0
48000,1200,-12.001191850463792,40,-0.005500000000000003,1128,0
56000,1400,-9.715791908557305,40,-0.0037500000000000016,1313,0
68000,1700,-7.353582757948247,40,-0.005250000000000003,1602,0
80000,2000,-7.117419951521828,40,-0.004250000000000002,1889,0
100000,2500,-5.620606205397107,40,-0.005500000000000003,2340,0
120000,3000,-6.363765083680688,40,-0.003250000000000001,2787,0
160000,4000,-6.344235528593766,40,-0.006000000000000004,3730,0
200000,5000,-11.115580308366416,40,-0.005250000000000003,4693,0
240000,6000,-15.911765697156936,40,-0.005000000000000003,5596,0
280000,7000,-30.963287759649283,40,-0.006500000000000004,6489,0
320000,8000,-37.31417830889157,40,-0.006750000000000004,7317,0
360000,9000,-40.92646845362705,40,-0.007500000000000005,8164,0
400000,10000,-34.55221178392606,40,-0.005000000000000003,9046,0
480000,12000,-27.92193316484649,40,-0.005000000000000003,10881,0
560000,14000,-44.13932789283558,40,-0.004250000000000002,12795,0
680000,17000,-67.9024194607779,40,-0.004000000000000002,15531,0
800000,20000,-100.96176491488696,40,-0.005500000000000003,18315,0
1000000,25000,-126.31551092357397,40,-0.0035000000000000014,23027,0
1200000,30000,-145.36145704134478,40,-0.0037500000000000016,27531,0
1600000,40000,-156.40309426555964,40,-0.005500000000000003,36908,0
