steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.007000000000000003,20,-0.007000000000000003,1,0
40,2,-0.010500000000000006,20,-0.0035,2,0
60,3,-0.01500000000000001,20,-0.0045000000000000005,3,0
80,4,-0.020500000000000015,20,-0.005500000000000001,4,0
100,5,-0.02600000000000002,20,-0.005500000000000001,5,0
120,6,-0.029500000000000023,20,-0.0035,6,0
140,7,-0.035000000000000024,20,-0.005500000000000001,7,0
160,8,-0.04050000000000003,20,-0.005500000000000001,8,0
180,9,-0.046000000000000034,20,-0.005500000000000001,9,0
200,10,-0.05100000000000004,20,-0.005000000000000001,10,0
240,12,-0.06200000000000005,20,-0.005500000000000001,12,0
280,14,-0.07000000000000005,20,-0.0035,14,0
340,17,-0.08600000000000006,20,-0.005500000000000001,17,0
400,20,-0.10050000000000008,20,-0.005000000000000001,20,0
500,25,-0.1290000000000001,20,-0.006500000000000002,25,0
600,30,-0.1555000000000001,20,-0.005500000000000001,30,0
800,40,-0.20900000000000016,20,-0.0045000000000000005,40,0
1000,50,-0.2580000000000002,20,-0.0045000000000000005,50,0
1200,60,-0.3100000000000002,20,-0.005000000000000001,60,0
1400,70,-0.36650000000000027,20,-0.007000000000000003,70,0
1600,80,-0.4180000000000003,20,-0.005500000000000001,80,0
1800,90,-0.47450000000000037,20,-0.005500000000000001,90,0
2000,100,-0.5289999999999971,20,-0.005500000000000001,100,0
2400,120,-0.6349999999999855,20,-0.005000000000000001,120,0
2800,140,-0.7404999999999738,20,-0.005500000000000001,140,0
3400,170,-0.8964999999999567,20,-0.005500000000000001,170,0
4000,200,-1.0589999999999389,20,-0.004,200,0
5000,250,-1.3199999999999101,20,-0.005500000000000001,250,0
6000,300,-1.5829999999998812,20,-0.004,300,0
8000,400,-2.0989999999998683,20,-0.005500000000000001,400,0
10000,500,-2.616000000000041,20,-0.005500000000000001,500,0
12000,600,-3.1145000000002074,20,-0.005500000000000001,600,0
14000,700,-3.6260000000003783,20,-0.004,700,0
16000,800,-4.133000000000429,20,-0.0045000000000000005,800,0
18000,900,-4.640000000000148,20,-0.0045000000000000005,900,0
20000,1000,-5.145999999999868,20,-0.0045000000000000005,1000,0
24000,1200,-6.145499999999314,20,-0.0045000000000000005,1200,0
28000,1400,-7.138999999998763,20,-0.0045000000000000005,1400,0
34000,1700,-8.607499999999028,20,-0.004,1700,0
40000,2000,-10.009500000000742,20,-0.005500000000000001,2000,0
50000,2500,-12.434500000003705,20,-0.005500000000000001,2500,0
60000,3000,-14.768000000006557,20,-0.005000000000000001,3000,0
80000,4000,-19.327500000000306,20,-0.0045000000000000005,4000,0
100000,5000,-23.012499999991718,20,-0.0035,5000,0
120000,6000,-26.61549999998332,20,-0.004,6000,0
140000,7000,-30.362499999974588,20,-0.0035,7000,0
160000,8000,-34.003499999980335,20,-0.0035,8000,0
180000,9000,-38.21000000000042,20,-0.0035,9000,0
200000,10000,-41.82250000001767,20,-0.005500000000000001,10000,0
240000,12000,-49.0540000000522,20,-0.0035,12000,0
280000,14000,-56.308000000086835,20,-0.0035,14000,0
340000,17000,-67.22450000013896,20,-0.0035,17000,0
400000,20000,-78.13400000019105,20,-0.0035,20000,0
500000,25000,-96.24350000027752,20,-0.0035,25000,0
600000,30000,-114.32950000036388,20,-0.0035,30000,0
800000,40000,-150.5419999998961,20,-0.0035,40000,0
