steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.006000000000000002,20,-0.006000000000000002,1,0
40,2,-0.009500000000000005,20,-0.0035,2,0
60,3,-0.01500000000000001,20,-0.005500000000000001,3,0
80,4,-0.019000000000000013,20,-0.004,4,0
100,5,-0.02450000000000002,20,-0.005500000000000001,5,0
120,6,-0.030500000000000024,20,-0.006000000000000002,6,0
140,7,-0.037000000000000026,20,-0.006500000000000002,7,0
160,8,-0.04150000000000003,20,-0.0045000000000000005,8,0
180,9,-0.046500000000000034,20,-0.005000000000000001,9,0
200,10,-0.05250000000000004,20,-0.006000000000000002,10,0
240,12,-0.06200000000000005,20,-0.004,12,0
280,14,-0.07500000000000005,20,-0.006000000000000002,14,0
340,17,-0.08900000000000007,20,-0.004,17,0
400,20,-0.10650000000000008,20,-0.006000000000000002,20,0
500,25,-0.1290000000000001,20,-0.003,25,0
600,30,-0.1575000000000001,20,-0.006500000000000002,30,0
800,40,-0.20350000000000015,20,-0.005000000000000001,40,0
1000,50,-0.25250000000000017,20,-0.0045000000000000005,50,0
1200,60,-0.3010000000000002,20,-0.0045000000000000005,60,0
1400,70,-0.34950000000000025,20,-0.0025,70,0
1600,80,-0.4000000000000003,20,-0.006000000000000002,80,0
1800,90,-0.45100000000000035,20,-0.007000000000000003,90,0
2000,100,-0.5005000000000003,20,-0.005500000000000001,100,0
2400,120,-0.5979999999999895,20,-0.0045000000000000005,120,0
2800,140,-0.6974999999999786,20,-0.006000000000000002,140,0
3400,170,-0.8434999999999625,20,-0.0035,170,0
4000,200,-0.9944999999999459,20,-0.006500000000000002,200,0
5000,250,-1.22999999999992,20,-0.005000000000000001,250,0
6000,300,-1.4684999999998938,20,-0.006000000000000002,300,0
8000,400,-1.9624999999998394,20,-0.006500000000000002,400,0
10000,500,-2.4349999999999805,20,-0.0025,500,0
12000,600,-2.876000000000128,20,-0.001,600,0
14000,700,-3.239000000000249,20,-0.004,700,0
16000,800,-3.6445000000003844,20,-0.0045000000000000005,800,0
18000,900,-4.0490000000004756,20,-0.0025,900,0
20000,1000,-4.43800000000026,20,-0.0045000000000000005,1000,0
24000,1200,-5.269499999999799,20,-0.0035,1200,0
28000,1400,-6.101999999999338,20,-0.0045000000000000005,1400,0
34000,1700,-7.439999999998596,20,-0.005000000000000001,1700,0
40000,2000,-8.312499999998668,20,-0.0025,2000,0
50000,2500,-10.381500000001196,20,-0.0045000000000000005,2500,0
60000,3000,-12.20850000000343,20,-0.0025,3000,0
80000,4000,-15.805500000007825,20,-0.001,4000,0
100000,5000,-19.233500000000525,20,-0.0015,5000,0
120000,6000,-23.14499999999141,20,-0.0035,6000,0
140000,7000,-27.283999999981763,20,-0.0035,7000,0
160000,8000,-30.152999999975076,20,-0.001,8000,0
180000,9000,-33.15149999997627,20,-0.002,9000,0
200000,10000,-36.68599999999314,20,-0.003,10000,0
