steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.005000000000000003,40,-0.005000000000000003,1,0
80,2,-0.010000000000000007,40,-0.005000000000000003,2,0
120,3,-0.014500000000000011,40,-0.004500000000000002,3,0
160,4,-0.020000000000000014,40,-0.005500000000000003,4,0
200,5,-0.02500000000000002,40,-0.005000000000000003,5,0
240,6,-0.028750000000000022,40,-0.0037500000000000016,6,0
280,7,-0.03375000000000002,40,-0.005000000000000003,7,0
320,8,-0.03875000000000003,40,-0.005000000000000003,8,0
360,9,-0.04300000000000003,40,-0.004250000000000002,9,0
400,10,-0.048250000000000036,40,-0.005250000000000003,10,0
480,12,-0.05650000000000004,40,-0.004250000000000002,12,0
560,14,-0.06525000000000004,40,-0.0037500000000000016,14,0
680,17,-0.08175000000000006,40,-0.005500000000000003,17,0
800,20,-0.09600000000000007,40,-0.005500000000000003,20,0
1000,25,-0.1210000000000001,40,-0.005250000000000003,25,0
1200,30,-0.1457500000000001,40,-0.0047500000000000025,30,0
1600,40,-0.19400000000000014,40,-0.0037500000000000016,40,0
2000,50,-0.2457500000000002,40,-0.005000000000000003,50,0
2400,60,-0.29649999999999505,40,-0.004000000000000002,60,0
2800,70,-0.3477499999999894,40,-0.004250000000000002,70,0
3200,80,-0.4002499999999836,40,-0.004250000000000002,80,0
3600,90,-0.44724999999997844,40,-0.005000000000000003,90,0
4000,100,-0.49274999999997343,40,-0.0037500000000000016,100,0
4800,120,-0.5854999999999633,40,-0.004500000000000002,120,0
5600,140,-0.6764999999999532,40,-0.004000000000000002,140,0
6800,170,-0.8324999999999361,40,-0.004250000000000002,170,0
8000,200,-0.97799999999992,40,-0.006000000000000004,200,0
10000,250,-1.2357499999999964,40,-0.006250000000000004,250,0
12000,300,-1.483000000000079,40,-0.005250000000000003,300,0
16000,400,-1.9825000000002457,40,-0.005000000000000003,400,0
20000,500,-2.4744999999999884,40,-0.0047500000000000025,500,0
24000,600,-2.966249999999716,40,-0.0047500000000000025,600,0
28000,700,-3.4427499999994517,40,-0.005250000000000003,700,0
32000,800,-3.9322499999991805,40,-0.005250000000000003,800,0
36000,900,-4.411499999999646,40,-0.005000000000000003,900,0
40000,1000,-4.872250000000209,40,-0.004500000000000002,1000,0
48000,1200,-5.7727500000013094,40,-0.004250000000000002,1200,0
56000,1400,-6.673750000002411,40,-0.0047500000000000025,1400,0
68000,1700,-8.009250000004009,40,-0.004000000000000002,1700,0
80000,2000,-9.35200000000088,40,-0.004250000000000002,2000,0
100000,2500,-11.564999999995722,40,-0.0047500000000000025,2500,0
120000,3000,-13.791249999990534,40,-0.004500000000000002,3000,0
160000,4000,-18.236499999996063,40,-0.004250000000000002,4000,0
200000,5000,-22.638500000017082,40,-0.004250000000000002,5000,0
240000,6000,-27.06350000003821,40,-0.004000000000000002,6000,0
280000,7000,-31.48650000005933,40,-0.004250000000000002,7000,0
320000,8000,-35.88900000008035,40,-0.004500000000000002,8000,0
360000,9000,-40.31225000010147,40,-0.004000000000000002,9000,0
400000,10000,-44.742750000122626,40,-0.005750000000000003,10000,0
