steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.005000000000000003,40,-0.005000000000000003,0,0
80,2,-0.009750000000000007,40,-0.0047500000000000025,1,0
120,3,-0.015250000000000012,40,-0.005500000000000003,2,0
160,4,-0.020000000000000014,40,-0.0047500000000000025,3,0
200,5,-0.02575000000000002,40,-0.005750000000000003,4,0
240,6,-0.03125000000000002,40,-0.005500000000000003,5,0
280,7,-0.036750000000000026,40,-0.005500000000000003,6,0
320,8,-0.04200000000000003,40,-0.005250000000000003,7,0
360,9,-0.048000000000000036,40,-0.006000000000000004,8,0
400,10,-0.05400000000000004,40,-0.006000000000000004,9,0
480,12,-0.06275000000000004,40,-0.004000000000000002,11,0
560,14,-0.07300000000000005,40,-0.0047500000000000025,12,0
680,17,-0.08675000000000006,40,-0.005250000000000003,15,0
800,20,0.22119573054553152,40,-0.006000000000000004,18,0
1000,25,1.65231341337089,40,-0.005000000000000003,23,0
1200,30,2.738629194288831,40,-0.004250000000000002,28,0
1600,40,2.68587919428886,40,-0.004250000000000002,37,0
2000,50,1.4789254806626162,40,-0.004250000000000002,47,0
2400,60,2.9381329808868504,40,-0.005000000000000003,57,0
2800,70,4.804936995477291,40,-0.005500000000000003,67,0
3200,80,6.72602460338138,40,1.8452172885914435,76,0
3600,90,6.79381442408247,40,-0.006500000000000004,85,0
4000,100,6.742564424082407,40,-0.004500000000000002,95,0
4800,120,8.312525375759662,40,-0.006000000000000004,114,0
5600,140,8.936384499141736,40,-0.0047500000000000025,134,0
6800,170,6.1134497602863425,40,-1.8990296215931222,164,0
8000,200,5.36215634380253,40,-0.005750000000000003,193,0
10000,250,6.534108403927977,40,-0.005000000000000003,240,0
12000,300,6.77872561428443,40,-0.004500000000000002,290,0
16000,400,0.4438297623355141,40,-0.005000000000000003,387,0
20000,500,-8.306613229757433,40,-0.004500000000000002,485,0
24000,600,-8.127420591767066,40,-0.006250000000000004,585,0
28000,700,-5.752860934811232,40,-0.004250000000000002,681,0
32000,800,-1.7057438890977028,40,-0.004000000000000002,779,0
36000,900,1.8109865226268893,40,-0.005000000000000003,878,0
40000,1000,3.8340570153784124,40,-0.005250000000000003,975,0
48000,1200,-8.909648788685802,40,-0.005500000000000003,1172,0
56000,1400,0.8565275751993151,40,-0.006000000000000004,1370,0
68000,1700,3.440401393537971,40,-0.005500000000000003,1669,0
80000,2000,5.842944149362319,40,-0.005500000000000003,1960,0
100000,2500,5.0043995350135475,40,-0.0047500000000000025,2444,0
120000,3000,0.8341357904078406,40,-0.004250000000000002,2936,0
160000,4000,15.041625306126042,40,-0.004500000000000002,3934,0
200000,5000,29.366341487244554,40,-0.005000000000000003,4904,0
240000,6000,12.206042523522566,40,-0.005500000000000003,5894,0
280000,7000,28.396040701815703,40,-1.577768766500911,6888,0
320000,8000,18.39079338501898,40,0.20153752427997848,7882,0
360000,9000,5.742786546204558,40,-0.005250000000000003,8879,0
400000,10000,11.924307229821629,40,-0.005500000000000003,9877,0
