steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
41,1,1.0,41,1.0,1,0.0
82,2,0.0,41,-1.0,1,2.0
123,3,-1.0,41,-1.0,1,4.0
164,4,-2.0,41,-1.0,1,6.0
205,5,-1.0,41,1.0,2,6.0
246,6,-2.0,41,-1.0,2,8.0
287,7,-1.0,41,1.0,3,8.0
328,8,0.0,41,1.0,4,8.0
369,9,1.0,41,1.0,5,8.0
410,10,2.0,41,1.0,6,8.0
492,12,4.0,41,1.0,8,8.0
574,14,2.0,41,-1.0,8,12.0
697,17,1.0,41,-1.0,9,16.0
820,20,-2.0,41,-1.0,9,22.0
1025,25,-5.0,41,-1.0,10,30.0
1230,30,-6.0,41,-1.0,12,36.0
1640,40,-10.0,41,1.0,15,50.0
2050,50,-6.0,41,1.0,22,56.0
2460,60,-6.0,41,-1.0,27,66.0
2870,70,-6.0,41,1.0,32,76.0
3280,80,-8.0,41,-1.0,36,88.0
3690,90,-8.0,41,-1.0,41,98.0
4100,100,-10.0,41,1.0,45,110.0
4920,120,-10.0,41,1.0,55,130.0
5740,140,-12.0,41,1.0,64,152.0
6970,170,-8.0,41,-1.0,81,178.0
8200,200,-10.0,41,-1.0,95,210.0
10250,250,-8.0,41,1.0,121,258.0
12300,300,-16.0,41,-1.0,142,316.0
16400,400,-22.0,41,-1.0,189,422.0
20500,500,-8.0,41,1.0,246,508.0
24600,600,-14.0,41,-1.0,293,614.0
28700,700,-10.0,41,1.0,345,710.0
32800,800,6.0,41,1.0,403,794.0
36900,900,6.0,41,-1.0,453,894.0
41000,1000,6.0,41,-1.0,503,994.0
49200,1200,10.0,41,1.0,605,1190.0
57400,1400,-18.0,41,1.0,691,1418.0
69700,1700,8.0,41,1.0,854,1692.0
82000,2000,12.0,41,1.0,1006,1988.0
102500,2500,-8.0,41,-1.0,1246,2508.0
123000,3000,-6.0,41,1.0,1497,3006.0
164000,4000,50.0,41,1.0,2025,3950.0
205000,5000,54.0,41,1.0,2527,4946.0
246000,6000,54.0,41,1.0,3027,5946.0
287000,7000,80.0,41,1.0,3540,6920.0
328000,8000,22.0,41,1.0,4011,7978.0
369000,9000,36.0,41,-1.0,4518,8964.0
410000,10000,26.0,41,1.0,5013,9974.0
