steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.0048,50,-0.0048,1,0
100,2,-0.0096,50,-0.0048,2,0
150,3,-0.014600000000000012,50,-0.004999999999999999,3,0
200,4,-0.020599999999999986,50,-0.0059999999999999975,4,0
250,5,-0.025799999999999955,50,-0.005199999999999999,5,0
300,6,-0.03159999999999992,50,-0.005799999999999998,6,0
350,7,-0.0353999999999999,50,-0.0038000000000000013,7,0
400,8,-0.04159999999999986,50,-0.006199999999999997,8,0
450,9,-0.045799999999999834,50,-0.004200000000000001,9,0
500,10,-0.050599999999999805,50,-0.0048,10,0
600,12,-0.06279999999999974,50,-0.005799999999999998,12,0
700,14,-0.07280000000000003,50,-0.0048,14,0
850,17,-0.0890000000000005,50,-0.005599999999999998,17,0
1000,20,-0.10380000000000092,50,-0.006199999999999997,20,0
1250,25,-0.1274000000000016,50,-0.005199999999999999,25,0
1500,30,-0.1520000000000023,50,-0.005199999999999999,30,0
2000,40,-0.2040000000000038,50,-0.004000000000000001,40,0
2500,50,-0.25340000000000473,50,-0.0048,50,0
3000,60,-0.3037999999999992,50,-0.005799999999999998,60,0
3500,70,-0.3533999999999937,50,-0.006399999999999997,70,0
4000,80,-0.4041999999999881,50,-0.003600000000000001,80,0
4500,90,-0.4525999999999828,50,-0.005599999999999998,90,0
5000,100,-0.5073999999999768,50,-0.005599999999999998,100,0
6000,120,-0.6089999999999656,50,-0.006399999999999997,120,0
7000,140,-0.7003999999999555,50,-0.005199999999999999,140,0
8500,170,-0.8491999999999391,50,-0.002800000000000001,170,0
10000,200,-0.9801999999999247,50,-0.004200000000000001,200,0
12500,250,-1.167799999999904,50,-0.0026000000000000007,250,0
15000,300,-1.3117999999998882,50,-0.003000000000000001,300,0
20000,400,-1.5051999999998669,50,-0.001,400,0
25000,500,-1.6243999999998537,50,-0.0006000000000000001,500,0
30000,600,-1.713199999999844,50,-0.0008,600,0
35000,700,-1.7891999999998356,50,-0.001,700,0
40000,800,-1.9021999999998231,50,-0.0012000000000000001,800,0
45000,900,-1.9919999999998133,50,-0.0008,900,0
50000,1000,-2.0537999999998067,50,-0.0008,1000,0
60000,1200,-2.2199999999997884,50,-0.0004,1200,0
70000,1400,-2.4567999999997623,50,-0.0018000000000000004,1400,0
85000,1700,-2.858399999999718,50,-0.0008,1700,0
100000,2000,-3.0699999999996948,50,-0.0008,2000,0
125000,2500,-3.4461999999996533,50,-0.001,2500,0
150000,3000,-3.9777999999995948,50,-0.0012000000000000001,3000,0
200000,4000,-4.825000000001333,50,-0.0014000000000000002,4000,0
250000,5000,-5.67620000000313,50,-0.0006000000000000001,5000,0
300000,6000,-6.351800000004555,50,-0.0008,6000,0
350000,7000,-7.175400000006293,50,-0.0004,7000,0
400000,8000,-7.912200000007848,50,-0.0008,8000,0
450000,9000,-8.705400000006389,50,-0.0014000000000000002,9000,0
500000,10000,-9.559800000004397,50,-0.0004,10000,0
