steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,-1.0,15,-1.0,0,2.0
30,2,-2.0,15,-1.0,0,4.0
45,3,-3.0,15,-1.0,0,6.0
60,4,-2.0,15,1.0,1,6.0
75,5,-3.0,15,-1.0,1,8.0
90,6,-2.0,15,1.0,2,8.0
105,7,-3.0,15,-1.0,2,10.0
120,8,-4.0,15,-1.0,2,12.0
135,9,-3.0,15,1.0,3,12.0
150,10,-4.0,15,-1.0,3,14.0
180,12,-6.0,15,-1.0,3,18.0
210,14,-6.0,15,-1.0,4,20.0
255,17,-5.0,15,1.0,6,22.0
300,20,-6.0,15,-1.0,7,26.0
375,25,-9.0,15,-1.0,8,34.0
450,30,-10.0,15,1.0,10,40.0
600,40,-10.0,15,-1.0,15,50.0
750,50,-10.0,15,-1.0,20,60.0
900,60,-10.0,15,-1.0,25,70.0
1050,70,-12.0,15,1.0,29,82.0
1200,80,-8.0,15,-1.0,36,88.0
1350,90,-4.0,15,1.0,43,94.0
1500,100,-2.0,15,-1.0,49,102.0
1800,120,2.0,15,1.0,61,118.0
2100,140,0.0,15,-1.0,70,140.0
2550,170,8.0,15,1.0,89,162.0
3000,200,18.0,15,1.0,109,182.0
3750,250,4.0,15,-1.0,127,246.0
4500,300,4.0,15,-1.0,152,296.0
6000,400,-12.0,15,1.0,194,412.0
7500,500,-6.0,15,-1.0,247,506.0
9000,600,-10.0,15,-1.0,295,610.0
10500,700,-10.0,15,-1.0,345,710.0
12000,800,6.0,15,-1.0,403,794.0
13500,900,12.0,15,-1.0,456,888.0
15000,1000,12.0,15,1.0,506,988.0
18000,1200,14.0,15,1.0,607,1186.0
21000,1400,0.0,15,1.0,700,1400.0
25500,1700,-6.0,15,-1.0,847,1706.0
30000,2000,4.0,15,-1.0,1002,1996.0
37500,2500,-2.0,15,-1.0,1249,2502.0
45000,3000,-8.0,15,1.0,1496,3008.0
60000,4000,22.0,15,1.0,2011,3978.0
75000,5000,26.0,15,1.0,2513,4974.0
90000,6000,40.0,15,1.0,3020,5960.0
105000,7000,58.0,15,-1.0,3529,6942.0
120000,8000,86.0,15,1.0,4043,7914.0
135000,9000,100.0,15,-1.0,4550,8900.0
150000,10000,108.0,15,-1.0,5054,9892.0
