steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.003,10,-0.003,1,0
20,2,-0.007,10,-0.004,2,0
30,3,-0.010000000000000002,10,-0.003,3,0
40,4,-0.016000000000000007,10,-0.006,4,0
50,5,-0.02100000000000001,10,-0.005,5,0
60,6,-0.023000000000000013,10,-0.002,6,0
70,7,-0.028000000000000018,10,-0.005,7,0
80,8,-0.03200000000000002,10,-0.004,8,0
90,9,-0.03900000000000003,10,-0.007,9,0
100,10,-0.04200000000000003,10,-0.003,10,0
120,12,-0.05500000000000004,10,-0.007,12,0
140,14,-0.06600000000000004,10,-0.005,14,0
170,17,-0.07900000000000006,10,-0.006,17,0
200,20,-0.09000000000000007,10,-0.004,20,0
250,25,-0.1210000000000001,10,-0.008,25,0
300,30,-0.1550000000000001,10,-0.008,30,0
400,40,-0.20900000000000016,10,-0.004,40,0
500,50,-0.25400000000000017,10,-0.004,50,0
600,60,-0.3010000000000002,10,-0.006,60,0
700,70,-0.34600000000000025,10,-0.006,70,0
800,80,-0.3910000000000003,10,-0.005,80,0
900,90,-0.43300000000000033,10,-0.004,90,0
1000,100,-0.48000000000000037,10,-0.008,100,0
1200,120,-0.5800000000000004,10,-0.002,120,0
1400,140,-0.6910000000000005,10,-0.006,140,0
1700,170,-0.8440000000000006,10,-0.008,170,0
2000,200,-1.0000000000000007,10,-0.004,200,0
2500,250,-1.2529999999999728,10,-0.007,250,0
3000,300,-1.5029999999999453,10,-0.007,300,0
4000,400,-1.9819999999998925,10,-0.004,400,0
5000,500,-2.4099999999998456,10,-0.005,500,0
6000,600,-2.878999999999794,10,-0.004,600,0
7000,700,-3.2079999999997577,10,-0.003,700,0
8000,800,-3.5209999999997232,10,-0.003,800,0
9000,900,-3.7359999999996996,10,-0.002,900,0
10000,1000,-3.9169999999996796,10,-0.001,1000,0
12000,1200,-4.201999999999738,10,0.0,1200,0
14000,1400,-4.377999999999797,10,0.0,1400,0
17000,1700,-4.497999999999837,10,0.0,1700,0
20000,2000,-4.551999999999855,10,0.0,2000,0
25000,2500,-4.947999999999987,10,-0.001,2500,0
30000,3000,-5.361000000000125,10,-0.001,3000,0
40000,4000,-6.910000000000642,10,-0.001,4000,0
50000,5000,-7.47300000000083,10,0.0,5000,0
60000,6000,-7.7400000000009195,10,0.0,6000,0
70000,7000,-9.123000000000383,10,-0.002,7000,0
80000,8000,-9.972999999999912,10,-0.001,8000,0
90000,9000,-10.310999999999725,10,0.0,9000,0
100000,10000,-11.024999999999329,10,-0.001,10000,0
