steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.005,10,-0.005,1,0.0
20,2,-0.011000000000000003,10,-0.006,2,0.0
30,3,-0.016000000000000007,10,-0.005,3,0.0
40,4,-0.022000000000000013,10,-0.006,4,0.0
50,5,2.036735487296915,10,2.058735487296915,5,0.0
60,6,2.0327354872969154,10,-0.004,6,0.0
70,7,1.1411147872557903,10,-0.8916207000411257,7,0.0
80,8,1.135114787255791,10,-0.006,8,0.0
90,9,1.1271147872557918,10,-0.008,9,0.0
100,10,2.0350678820700225,10,0.9079530948142301,10,0.0
120,12,2.0660326117847134,10,-0.004,12,0.0
140,14,2.0540326117847147,10,-0.007,13,0.0
170,17,2.0390326117847164,10,-0.004,16,0.0
200,20,2.024032611784718,10,-0.005,19,0.0
250,25,1.997032611784721,10,-0.006,24,0.0
300,30,3.2465687936715253,10,0.08208775437827767,29,0.0
400,40,3.237248249785494,10,-0.007,38,0.0
500,50,2.167971456621135,10,-0.006,48,0.0
600,60,1.8192359454334093,10,-0.007,58,0.0
700,70,7.007507536545208,10,0.45807257249563105,67,0.0
800,80,6.307015656279955,10,-0.005,76,0.0
900,90,7.8686754698651695,10,-0.005,86,0.0
1000,100,9.47969759792336,10,1.663022128058209,94,0.0
1200,120,7.336822695780789,10,-0.006,112,0.0
1400,140,3.2789027217448643,10,-0.006,128,0.0
1700,170,6.055885426838042,10,-0.005,156,0.0
2000,200,1.4341492081795004,10,-0.006,183,0.0
2500,250,1.7770651220807663,10,-0.007,227,0.0
3000,300,-0.48002546987850403,10,-0.006,266,0.0
4000,400,2.4475198569711334,10,-0.005,354,0.0
5000,500,1.347146095019637,10,-0.003,444,0.0
6000,600,1.3561979375602429,10,-0.007,531,0.0
7000,700,8.871417088966679,10,0.15730033545630542,619,0.0
8000,800,3.5655485415349357,10,-0.006,707,0.0
9000,900,12.43896748268876,10,-0.004,796,0.0
10000,1000,22.040825157891828,10,-0.508335760617782,889,0.0
12000,1200,20.310445125365455,10,-0.006,1061,1.0
14000,1400,29.980888139319397,10,1.5472743018366626,1233,3.0
17000,1700,48.86922153107107,10,-0.3893466556938114,1483,6.0
20000,2000,38.91705204135485,10,-1.8687664907517088,1712,6.0
25000,2500,65.32703029534471,10,-0.45302461683892065,2095,6.0
30000,3000,54.20543058894485,10,-0.007,2498,7.0
40000,4000,74.4597978669727,10,-0.008,3306,8.0
50000,5000,84.42286442992557,10,-0.576433188703945,4074,29.0
60000,6000,165.8074775821083,10,1.8591263833898923,4591,150.0
70000,7000,466.35441864166455,10,1.9334020342557072,4707,459.0
80000,8000,875.4978455352601,10,-0.006,4738,862.0
90000,9000,1256.5756480794275,10,-0.007,4749,1237.0
100000,10000,1638.050804184223,10,-0.006,4769,1619.0
