steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.2091471719899797,1,-0.2091471719899797,0.9
2,2,-0.5351970244261417,1,-0.326049852436162,1.5
3,3,0.3338795057319035,1,0.8690765301580452,1.5
4,4,1.1334967284449917,1,0.7996172227130882,1.6
5,5,1.7023027188324202,1,0.5688059903874286,1.8
6,6,2.9321208659292166,1,1.2298181470967964,2.1
7,7,3.9059854117462076,1,0.9738645458169909,2.2
8,8,4.306123504076697,1,0.40013809233048964,2.8000000000000003
9,9,4.212763274007686,1,-0.09336023006901117,3.7
10,10,4.6225671787961415,1,0.4098039047884562,4.6000000000000005
12,12,5.216809357411439,1,-0.09882400446824759,6.1000000000000005
14,14,5.9468268256469665,1,0.16635457382809357,7.700000000000001
17,17,6.840252201907793,1,0.14093997023909438,9.600000000000001
20,20,7.880482320077471,1,0.40367354800726973,11.400000000000002
25,25,10.03706016715788,1,-0.6020329281081562,15.000000000000002
30,30,13.190414605420923,1,0.8041794475683082,17.900000000000002
40,40,18.591179920255627,1,0.7555341512757859,23.599999999999998
50,50,23.784934477665292,1,0.25414551291867726,28.300000000000004
60,60,28.660338730418452,1,0.07852592568276329,33.10000000000001
70,70,35.010877561455914,1,0.6362286318226007,37.900000000000006
80,80,37.67098235970286,1,-0.1350705379075628,44.099999999999994
90,90,44.62199609491979,1,0.6274020523375055,47.8
100,100,47.60039685778216,1,1.4038166469628828,53.9
120,120,54.70819697113113,1,0.5290924038902904,65.9
140,140,63.21808950559457,1,0.26237298313069335,74.6
170,170,80.59570134663241,1,0.46653548915887266,89.49999999999999
200,200,94.72930487465297,1,0.7597774300406415,102.89999999999998
250,250,124.73597962684288,1,0.5843503493226486,124.09999999999994
300,300,157.1680079030615,1,0.8585184947691343,144.19999999999993
400,400,224.60545125059068,1,0.38115672431005354,174.2999999999998
500,500,298.1942100358294,1,0.6940606651889323,199.9999999999997
600,600,376.7808118194316,1,0.688782130141913,218.19999999999945
700,700,458.93286232597075,1,0.8802480802256945,236.09999999999928
800,800,544.3503560830766,1,0.5890454882031665,250.999999999999
900,900,633.8653103216625,1,0.6015397634550528,260.3999999999991
1000,1000,730.9331566136871,1,0.9958955290324276,266.99999999999955
1200,1200,918.6858672449104,1,0.8039891006684275,276.8000000000001
1400,1400,1118.1174728965482,1,1.3110797921122257,283.00000000000074
1700,1700,1409.6618447180545,1,1.277836465399377,286.000000000001
2000,2000,1703.3098333425908,1,1.846322292167331,288.80000000000126
2500,2500,2201.583187659938,1,1.5550691771699885,291.10000000000133
3000,3000,2715.239976423608,1,1.4970145593099278,292.40000000000146
4000,4000,3714.5414997937182,1,1.0132747084029343,293.60000000000167
5000,5000,4703.36377065897,1,0.7137218935067516,296.30000000000183
6000,6000,5687.85177398836,1,0.8144550394658647,298.6000000000021
7000,7000,6695.357519401212,1,0.9521678812430371,299.8000000000022
8000,8000,7693.7947569578555,1,1.1129980112883027,300.9000000000022
9000,9000,8689.463062300758,1,1.4139796540280094,301.2000000000022
10000,10000,9689.957472739776,1,0.7817964441996217,301.7000000000022
