steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.007,10,-0.007,1,0.0
20,2,-0.012000000000000004,10,-0.005,2,0.0
30,3,-0.01900000000000001,10,-0.007,2,0.0
40,4,-0.024000000000000014,10,-0.005,3,0.0
50,5,-0.8980823429567092,10,-0.8740823429567092,4,0.0
60,6,-0.9010823429567092,10,-0.003,5,0.0
70,7,-0.9080823429567092,10,-0.007,6,0.0
80,8,-0.6018560833229569,10,0.3062262596337522,7,0.0
90,9,-0.6088560833229569,10,-0.007,8,0.0
100,10,-0.6138560833229569,10,-0.005,9,0.0
120,12,-1.0494121646757881,10,-0.42955608135283124,11,0.0
140,14,-1.7973545624763,10,-0.7642665156389513,13,0.0
170,17,-2.0368479972949722,10,-0.007,16,0.0
200,20,-2.05584799729497,10,-0.006,19,0.0
250,25,-2.0818479972949673,10,-0.007,24,0.0
300,30,-2.1068479972949645,10,-0.004,28,0.0
400,40,-2.1598479972949587,10,-0.005,37,0.0
500,50,-1.06428985119244,10,-0.6638545077528524,47,0.0
600,60,-2.9371844488887398,10,-0.9187439728824299,56,0.0
700,70,-3.332761791833068,10,0.49011865645568337,66,0.0
800,80,-4.046893040327208,10,-0.005,74,0.0
900,90,-4.887168675819692,10,-0.007,84,0.0
1000,100,-3.8878785114247094,10,-0.005,93,0.0
1200,120,-0.2653335177410969,10,-0.006,110,0.0
1400,140,-0.5238856530043204,10,-0.006,127,0.0
1700,170,-7.328661960005409,10,-0.5664752357202213,154,0.0
2000,200,-11.369685002807245,10,-0.6161510446332246,183,0.0
2500,250,-15.364758935420463,10,-0.006,229,0.0
3000,300,-14.346626775558835,10,-0.008,274,0.0
4000,400,-13.899674859496447,10,-0.004,364,1.0
5000,500,-7.470613149117847,10,-0.7038112856387142,451,1.0
6000,600,-3.89804881028212,10,-0.006,540,1.0
7000,700,-1.3014697981990908,10,-0.006,636,1.0
8000,800,-1.9351048674427977,10,-0.004,728,1.0
9000,900,4.7107376562379155,10,0.737024472446102,815,1.0
10000,1000,16.286373782105528,10,-0.005,905,1.0
12000,1200,9.652426223216459,10,-0.005,1093,1.0
14000,1400,10.376541616189968,10,-0.10710171955422634,1272,2.0
17000,1700,12.256522092066966,10,0.6980743544839585,1537,2.0
20000,2000,6.231145711641809,10,-0.005,1810,2.0
25000,2500,25.715962256954445,10,0.5401756554103577,2260,2.0
30000,3000,42.808372518305205,10,-0.004,2717,3.0
40000,4000,56.05559906857776,10,-0.006,3631,3.0
50000,5000,56.327585340677274,10,-0.005,4539,4.0
60000,6000,74.9039016193454,10,-0.007,5375,4.0
70000,7000,76.85797009655,10,2.312979776363083,6242,4.0
80000,8000,128.29132586957002,10,1.2632338838965433,7193,4.0
90000,9000,72.09087792105876,10,-1.0369680469465177,8125,4.0
100000,10000,73.30642989879242,10,-0.005,9112,4.0
