steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.004666666666666667,30,-0.004666666666666667,1,0
60,2,-0.008333333333333331,30,-0.0036666666666666675,2,0
90,3,-0.011999999999999995,30,-0.0036666666666666675,3,0
120,4,-0.016333333333333328,30,-0.004333333333333334,4,0
150,5,-0.021666666666666685,30,-0.005333333333333333,5,0
180,6,-0.025666666666666702,30,-0.004000000000000001,6,0
210,7,-0.030000000000000054,30,-0.004333333333333334,7,0
240,8,-0.036666666666666695,30,-0.006666666666666665,8,0
270,9,-0.04133333333333333,30,-0.004666666666666667,9,0
300,10,-0.044333333333333315,30,-0.0030000000000000005,10,0
360,12,-0.05499999999999992,30,-0.005333333333333333,12,0
420,14,-0.06599999999999992,30,-0.005333333333333333,14,0
510,17,-0.07933333333333345,30,-0.004666666666666667,17,0
600,20,-0.09533333333333369,30,-0.005,20,0
750,25,-0.11700000000000067,30,-0.003333333333333334,25,0
900,30,-0.14400000000000027,30,-0.004000000000000001,30,0
1200,40,-0.19066666666666568,30,-0.005,40,0
1500,50,-0.24266666666666428,30,-0.005333333333333333,50,0
1800,60,-0.29133333333333306,30,-0.005999999999999999,60,0
2100,70,-0.3420000000000026,30,-0.005666666666666666,70,0
2400,80,-0.39300000000000546,30,-0.004666666666666667,80,0
2700,90,-0.44533333333334174,30,-0.005,90,0
3000,100,-0.4970000000000113,30,-0.005,100,0
3600,120,-0.5990000000000005,30,-0.005333333333333333,120,0
4200,140,-0.6963333333333231,30,-0.005333333333333333,140,0
5100,170,-0.8363333333333077,30,-0.0036666666666666675,170,0
6000,200,-0.9823333333332916,30,-0.004000000000000001,200,0
7500,250,-1.2386666666665969,30,-0.005333333333333333,250,0
9000,300,-1.494999999999902,30,-0.005666666666666666,300,0
12000,400,-1.990666666666514,30,-0.003333333333333334,400,0
15000,500,-2.500666666666458,30,-0.004666666666666667,500,0
18000,600,-2.9836666666664047,30,-0.006333333333333332,600,0
21000,700,-3.4936666666663485,30,-0.005666666666666666,700,0
24000,800,-3.9859999999996276,30,-0.006999999999999998,800,0
27000,900,-4.484333333333551,30,-0.005333333333333333,900,0
30000,1000,-4.988666666667501,30,-0.006333333333333332,1000,0
36000,1200,-5.979000000002045,30,-0.005666666666666666,1200,0
42000,1400,-6.966333333336585,30,-0.005,1400,0
51000,1700,-8.464666666671748,30,-0.0030000000000000005,1700,0
60000,2000,-10.178000000007176,30,-0.006333333333333332,2000,0
75000,2500,-12.672666666676891,30,-0.0030000000000000005,2500,0
90000,3000,-14.39500000001233,30,-0.004666666666666667,3000,0
120000,4000,-17.59766666668291,30,-0.0030000000000000005,4000,0
150000,5000,-21.71200000002127,30,-0.004333333333333334,5000,0
180000,6000,-26.531666666693827,30,-0.005999999999999999,6000,0
210000,7000,-31.2566666666996,30,-0.005666666666666666,7000,0
240000,8000,-37.215999999984625,30,-0.006333333333333332,8000,0
270000,9000,-43.02633333326313,30,-0.006999999999999998,9000,0
300000,10000,-48.349999999879564,30,-0.004666666666666667,10000,0
