steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.004,20,-0.004,1,0
40,2,-0.008500000000000004,20,-0.0045000000000000005,2,0
60,3,-0.013500000000000009,20,-0.005000000000000001,3,0
80,4,-0.018500000000000013,20,-0.005000000000000001,4,0
100,5,-0.024000000000000018,20,-0.005500000000000001,5,0
120,6,-0.029500000000000023,20,-0.005500000000000001,6,0
140,7,-0.03250000000000002,20,-0.003,7,0
160,8,-0.03950000000000003,20,-0.007000000000000003,8,0
180,9,-0.04500000000000003,20,-0.005500000000000001,9,0
200,10,-0.04950000000000004,20,-0.0045000000000000005,10,0
240,12,-0.059000000000000045,20,-0.005500000000000001,12,0
280,14,-0.06500000000000004,20,-0.003,14,0
340,17,-0.08350000000000006,20,-0.007500000000000003,17,0
400,20,-0.10100000000000008,20,-0.006000000000000002,20,0
500,25,-0.1300000000000001,20,-0.006500000000000002,25,0
600,30,-0.1540000000000001,20,-0.0035,30,0
800,40,-0.19850000000000015,20,-0.005000000000000001,40,0
1000,50,-0.2475000000000002,20,-0.0045000000000000005,50,0
1200,60,-0.3000000000000002,20,-0.005500000000000001,60,0
1400,70,-0.34550000000000025,20,-0.005000000000000001,70,0
1600,80,-0.3920000000000003,20,-0.006000000000000002,80,0
1800,90,-0.44550000000000034,20,-0.005000000000000001,90,0
2000,100,-0.4895000000000004,20,-0.005000000000000001,100,0
2400,120,-0.5899999999999904,20,-0.004,120,0
2800,140,-0.6944999999999789,20,-0.0045000000000000005,140,0
3400,170,-0.8459999999999622,20,-0.004,170,0
4000,200,-0.992999999999946,20,-0.006000000000000002,200,0
5000,250,-1.2429999999999186,20,-0.0035,250,0
6000,300,-1.4954999999998908,20,-0.005500000000000001,300,0
8000,400,-2.0099999999998386,20,-0.005000000000000001,400,0
10000,500,-2.508000000000005,20,-0.0045000000000000005,500,0
12000,600,-2.9975000000001684,20,-0.0045000000000000005,600,0
14000,700,-3.51150000000034,20,-0.0045000000000000005,700,0
16000,800,-4.025500000000489,20,-0.006500000000000002,800,0
18000,900,-4.516000000000217,20,-0.005000000000000001,900,0
20000,1000,-5.024999999999935,20,-0.006500000000000002,1000,0
24000,1200,-6.017999999999384,20,-0.006000000000000002,1200,0
28000,1400,-7.037499999998819,20,-0.004,1400,0
34000,1700,-8.540999999998947,20,-0.006500000000000002,1700,0
40000,2000,-10.035000000000773,20,-0.004,2000,0
50000,2500,-12.542500000003837,20,-0.005000000000000001,2500,0
60000,3000,-14.955500000006786,20,-0.0045000000000000005,3000,0
80000,4000,-18.559500000002096,20,-0.0035,4000,0
100000,5000,-21.244999999995837,20,-0.0025,5000,0
120000,6000,-22.14499999999374,20,0.0,6000,0
140000,7000,-22.65599999999255,20,-0.0015,7000,0
160000,8000,-23.142999999991414,20,-0.0005,8000,0
180000,9000,-23.713499999990084,20,0.0,9000,0
200000,10000,-24.88249999998736,20,-0.0005,10000,0
