steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.006,10,-0.006,1,0
20,2,-0.012000000000000004,10,-0.006,2,0
30,3,-0.016000000000000007,10,-0.004,3,0
40,4,-0.022000000000000013,10,-0.006,4,0
50,5,-0.024000000000000014,10,-0.002,5,0
60,6,-0.027000000000000017,10,-0.003,6,0
70,7,-0.03100000000000002,10,-0.004,7,0
80,8,-0.036000000000000025,10,-0.005,8,0
90,9,-0.04200000000000003,10,-0.006,9,0
100,10,-0.04900000000000004,10,-0.007,10,0
120,12,-0.059000000000000045,10,-0.005,12,0
140,14,-0.06800000000000005,10,-0.003,14,0
170,17,-0.08200000000000006,10,-0.004,17,0
200,20,-0.10100000000000008,10,-0.008,20,0
250,25,-0.1230000000000001,10,-0.005,25,0
300,30,-0.1470000000000001,10,-0.006,30,0
400,40,-0.20000000000000015,10,-0.005,40,0
500,50,-0.25400000000000017,10,-0.007,50,0
600,60,-0.3010000000000002,10,-0.006,60,0
700,70,-0.35100000000000026,10,-0.003,70,0
800,80,-0.3970000000000003,10,-0.006,80,0
900,90,-0.44900000000000034,10,-0.006,90,0
1000,100,-0.4980000000000004,10,-0.005,100,0
1200,120,-0.5960000000000004,10,-0.007,120,0
1400,140,-0.6920000000000005,10,-0.005,140,0
1700,170,-0.8430000000000006,10,-0.006,170,0
2000,200,-1.0040000000000002,10,-0.006,200,0
2500,250,-1.2489999999999732,10,-0.004,250,0
3000,300,-1.513999999999944,10,-0.007,300,0
4000,400,-2.0109999999998895,10,-0.007,400,0
5000,500,-2.541999999999831,10,-0.006,500,0
6000,600,-3.0739999999997725,10,-0.005,600,0
7000,700,-3.5619999999997187,10,-0.005,700,0
8000,800,-4.05799999999969,10,-0.006,800,0
9000,900,-4.569999999999861,10,-0.005,900,0
10000,1000,-5.071000000000028,10,-0.005,1000,0
12000,1200,-6.077000000000364,10,-0.005,1200,0
14000,1400,-7.067000000000695,10,-0.005,1400,0
17000,1700,-8.57000000000069,10,-0.005,1700,0
20000,2000,-10.08499999999985,10,-0.005,2000,0
25000,2500,-12.590999999998461,10,-0.006,2500,0
30000,3000,-15.087999999997077,10,-0.005,3000,0
40000,4000,-20.08300000000156,10,-0.005,4000,0
50000,5000,-25.068000000007654,10,-0.005,5000,0
60000,6000,-30.07300000001377,10,-0.006,6000,0
70000,7000,-35.06600000000898,10,-0.005,7000,0
80000,8000,-40.05899999999734,10,-0.005,8000,0
90000,9000,-44.639999999986664,10,-0.003,9000,0
100000,10000,-47.929999999978996,10,-0.002,10000,0
