steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.1,100,1.0
300,3,3.1,100,1.0
400,4,4.2,100,1.1
500,5,5.2,100,1.0
600,6,6.2,100,1.0
700,7,7.2,100,1.0
800,8,8.2,100,1.0
900,9,9.2,100,1.0
1000,10,10.299999999999999,100,1.1
1200,12,12.399999999999999,100,1.1
1400,14,14.599999999999998,100,1.1
1700,17,17.799999999999997,100,1.0
2000,20,20.9,100,1.1
2500,25,25.9,100,1.0
3000,30,31.1,100,1.0
4000,40,41.70000000000001,100,1.0
5000,50,52.100000000000016,100,1.1
6000,60,62.60000000000002,100,1.1
7000,70,73.3,100,1.1
8000,80,84.19999999999995,100,1.1
9000,90,95.0999999999999,100,1.1
10000,100,106.09999999999984,100,1.1
12000,120,127.89999999999974,100,1.1
14000,140,149.79999999999964,100,1.1
17000,170,182.79999999999947,100,1.1
20000,200,215.6999999999993,100,1.1
25000,250,270.5999999999994,100,1.1
30000,300,325.30000000000047,100,1.1
40000,400,435.1000000000027,100,1.1
50000,500,544.8000000000048,100,1.1
60000,600,654.6000000000071,100,1.1
70000,700,764.1000000000092,100,1.1
80000,800,873.9000000000115,100,1.1
90000,900,983.7000000000137,100,1.1
100000,1000,1093.400000000009,100,1.1
