steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.005,30,-0.005,1,0
60,2,-0.01033333333333333,30,-0.005333333333333333,2,0
90,3,-0.014999999999999993,30,-0.004666666666666667,3,0
120,4,-0.02000000000000001,30,-0.005,4,0
150,5,-0.025666666666666702,30,-0.005666666666666666,5,0
180,6,-0.030666666666666724,30,-0.005,6,0
210,7,-0.03500000000000004,30,-0.004333333333333334,7,0
240,8,-0.04000000000000001,30,-0.005,8,0
270,9,-0.044333333333333315,30,-0.004333333333333334,9,0
300,10,-0.049333333333333285,30,-0.005,10,0
360,12,-0.059666666666666555,30,-0.004666666666666667,12,0
420,14,-0.06766666666666661,30,-0.004000000000000001,14,0
510,17,-0.08400000000000019,30,-0.006333333333333332,17,0
600,20,-0.09766666666666705,30,-0.004333333333333334,20,0
750,25,-0.12366666666666744,30,-0.005,25,0
900,30,-0.14933333333333346,30,-0.004666666666666667,30,0
1200,40,-0.19599999999999887,30,-0.005,40,0
1500,50,-0.24533333333333088,30,-0.004666666666666667,50,0
1800,60,-0.2980000000000001,30,-0.005,60,0
2100,70,-0.3453333333333361,30,-0.0036666666666666675,70,0
2400,80,-0.39866666666667244,30,-0.005666666666666666,80,0
2700,90,-0.4513333333333421,30,-0.005333333333333333,90,0
3000,100,-0.5003333333333447,30,-0.004666666666666667,100,0
3600,120,-0.6063333333333331,30,-0.006333333333333332,120,0
4200,140,-0.7036666666666557,30,-0.004333333333333334,140,0
5100,170,-0.8496666666666396,30,-0.005333333333333333,170,0
6000,200,-0.9943333333332903,30,-0.005333333333333333,200,0
7500,250,-1.23999999999993,30,-0.004000000000000001,250,0
9000,300,-1.4953333333332353,30,-0.004000000000000001,300,0
12000,400,-1.9956666666665135,30,-0.005999999999999999,400,0
15000,500,-2.4753333333331273,30,-0.005,500,0
18000,600,-2.9486666666664085,30,-0.004666666666666667,600,0
21000,700,-3.4309999999996887,30,-0.004333333333333334,700,0
24000,800,-3.9153333333329687,30,-0.004000000000000001,800,0
27000,900,-4.402000000000117,30,-0.004000000000000001,900,0
30000,1000,-4.894000000000719,30,-0.004333333333333334,1000,0
36000,1200,-5.880000000001924,30,-0.006666666666666665,1200,0
42000,1400,-6.882666666669816,30,-0.005333333333333333,1400,0
51000,1700,-8.377666666671642,30,-0.005999999999999999,1700,0
60000,2000,-9.865333333340127,30,-0.006333333333333332,2000,0
75000,2500,-12.384000000009872,30,-0.004666666666666667,2500,0
90000,3000,-14.878666666679587,30,-0.004333333333333334,3000,0
120000,4000,-19.80966666668561,30,-0.005,4000,0
150000,5000,-24.712000000024936,30,-0.006333333333333332,5000,0
180000,6000,-29.643333333364296,30,-0.005999999999999999,6000,0
210000,7000,-34.53200000000995,30,-0.004666666666666667,7000,0
240000,8000,-39.38566666663082,30,-0.005999999999999999,8000,0
270000,9000,-44.341333333250724,30,-0.004666666666666667,9000,0
300000,10000,-49.289999999870695,30,-0.005666666666666666,10000,0
