steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.0,100,1.0
300,3,3.0,100,1.0
400,4,4.1,100,1.1
500,5,5.199999999999999,100,1.1
600,6,6.199999999999999,100,1.0
700,7,7.199999999999999,100,1.0
800,8,8.2,100,1.0
900,9,9.2,100,1.0
1000,10,10.2,100,1.0
1200,12,12.2,100,1.0
1400,14,14.2,100,1.0
1700,17,17.2,100,1.0
2000,20,20.2,100,1.0
2500,25,25.3,100,1.1
3000,30,30.400000000000002,100,1.0
4000,40,40.5,100,1.0
5000,50,50.7,100,1.0
6000,60,60.900000000000006,100,1.0
7000,70,70.9,100,1.0
8000,80,81.0,100,1.0
9000,90,91.0,100,1.0
10000,100,101.0,100,1.0
12000,120,121.29999999999998,100,1.0
14000,140,141.89999999999995,100,1.0
17000,170,172.39999999999992,100,1.0
20000,200,203.09999999999988,100,1.0
25000,250,253.69999999999985,100,1.0
30000,300,304.19999999999993,100,1.0
40000,400,406.3000000000004,100,1.1
50000,500,507.80000000000075,100,1.0
60000,600,609.2000000000011,100,1.0
70000,700,710.6000000000014,100,1.0
80000,800,812.1000000000017,100,1.0
90000,900,914.5000000000023,100,1.0
100000,1000,1016.7000000000028,100,1.0
