steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,1.0,2,1.0,1,0.0
4,2,0.0,2,-1.0,1,2.0
6,3,-1.0,2,-1.0,1,4.0
8,4,0.0,2,1.0,2,4.0
10,5,1.0,2,1.0,3,4.0
12,6,0.0,2,-1.0,3,6.0
14,7,1.0,2,1.0,4,6.0
16,8,2.0,2,1.0,5,6.0
18,9,1.0,2,-1.0,5,8.0
20,10,0.0,2,-1.0,5,10.0
24,12,-2.0,2,-1.0,5,14.0
28,14,-4.0,2,-1.0,5,18.0
34,17,-1.0,2,1.0,8,18.0
40,20,2.0,2,1.0,11,18.0
50,25,3.0,2,1.0,14,22.0
60,30,4.0,2,-1.0,17,26.0
80,40,4.0,2,1.0,22,36.0
100,50,6.0,2,1.0,28,44.0
120,60,8.0,2,1.0,34,52.0
140,70,6.0,2,-1.0,38,64.0
160,80,12.0,2,1.0,46,68.0
180,90,14.0,2,1.0,52,76.0
200,100,18.0,2,1.0,59,82.0
240,120,16.0,2,1.0,68,104.0
280,140,18.0,2,1.0,79,122.0
340,170,4.0,2,-1.0,87,166.0
400,200,8.0,2,-1.0,104,192.0
500,250,10.0,2,-1.0,130,240.0
600,300,-8.0,2,-1.0,146,308.0
800,400,-10.0,2,1.0,195,410.0
1000,500,-6.0,2,1.0,247,506.0
1200,600,32.0,2,1.0,316,568.0
1400,700,98.0,2,1.0,399,602.0
1600,800,176.0,2,1.0,488,624.0
1800,900,250.0,2,1.0,575,650.0
2000,1000,342.0,2,1.0,671,658.0
2400,1200,526.0,2,1.0,863,674.0
2800,1400,710.0,2,1.0,1055,690.0
3400,1700,984.0,2,1.0,1342,716.0
4000,2000,1272.0,2,1.0,1636,728.0
5000,2500,1744.0,2,1.0,2122,756.0
6000,3000,2218.0,2,1.0,2609,782.0
8000,4000,3178.0,2,1.0,3589,822.0
10000,5000,4124.0,2,1.0,4562,876.0
12000,6000,5078.0,2,1.0,5539,922.0
14000,7000,6038.0,2,1.0,6519,962.0
16000,8000,6988.0,2,1.0,7494,1012.0
18000,9000,7940.0,2,1.0,8470,1060.0
20000,10000,8874.0,2,1.0,9437,1126.0
