steps,episode,total_return,episode_len,episode_return,total_regret
1,1,30.0,1,30.0,0.0
2,2,0.0,1,-30.0,2.0
3,3,-30.0,1,-30.0,4.0
4,4,0.0,1,30.0,4.0
5,5,-30.0,1,-30.0,6.0
6,6,-60.0,1,-30.0,8.0
7,7,-90.0,1,-30.0,10.0
8,8,-120.0,1,-30.0,12.0
9,9,-150.0,1,-30.0,14.0
10,10,-180.0,1,-30.0,16.0
12,12,-240.0,1,-30.0,20.0
14,14,-300.0,1,-30.0,24.0
17,17,-330.0,1,30.0,28.0
20,20,-420.0,1,-30.0,34.0
25,25,-570.0,1,-30.0,44.0
30,30,-720.0,1,-30.0,54.0
40,40,-1020.0,1,-30.0,74.0
50,50,-1320.0,1,-30.0,94.0
60,60,-1440.0,1,30.0,108.0
70,70,-1740.0,1,-30.0,128.0
80,80,-2040.0,1,-30.0,148.0
90,90,-2340.0,1,-30.0,168.0
100,100,-2580.0,1,-30.0,186.0
120,120,-2940.0,1,-30.0,218.0
140,140,-3360.0,1,30.0,252.0
170,170,-4200.0,1,-30.0,310.0
200,200,-4860.0,1,-30.0,362.0
250,250,-5880.0,1,-30.0,446.0
300,300,-7080.0,1,30.0,536.0
400,400,-9360.0,1,-30.0,712.0
500,500,-11760.0,1,-30.0,892.0
600,600,-14160.0,1,30.0,1072.0
700,700,-16800.0,1,-30.0,1260.0
800,800,-19140.0,1,-30.0,1438.0
900,900,-21780.0,1,-30.0,1626.0
1000,1000,-23940.0,1,-30.0,1798.0
1200,1200,-28860.0,1,-30.0,2162.0
1400,1400,-33180.0,1,-30.0,2506.0
1700,1700,-40380.0,1,-30.0,3046.0
2000,2000,-47520.0,1,-30.0,3584.0
2500,2500,-58740.0,1,-30.0,4458.0
3000,3000,-70500.0,1,-30.0,5350.0
4000,4000,-94080.0,1,-30.0,7136.0
5000,5000,-117180.0,1,-30.0,8906.0
6000,6000,-139020.0,1,-30.0,10634.0
7000,7000,-159480.0,1,-30.0,12316.0
8000,8000,-180540.0,1,-30.0,14018.0
9000,9000,-201120.0,1,-30.0,15704.0
10000,10000,-220620.0,1,-30.0,17354.0
