steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,-1.0,101,-1.0,0,2.0
202,2,0.0,101,1.0,1,2.0
303,3,1.0,101,1.0,2,2.0
404,4,2.0,101,1.0,3,2.0
505,5,3.0,101,1.0,4,2.0
606,6,2.0,101,-1.0,4,4.0
707,7,1.0,101,-1.0,4,6.0
808,8,2.0,101,1.0,5,6.0
909,9,1.0,101,-1.0,5,8.0
1010,10,0.0,101,-1.0,5,10.0
1212,12,-2.0,101,-1.0,5,14.0
1414,14,-4.0,101,-1.0,5,18.0
1717,17,-5.0,101,-1.0,6,22.0
2020,20,-8.0,101,-1.0,6,28.0
2525,25,-7.0,101,1.0,9,32.0
3030,30,-6.0,101,1.0,12,36.0
4040,40,-10.0,101,1.0,15,50.0
5050,50,-4.0,101,-1.0,23,54.0
6060,60,2.0,101,1.0,31,58.0
7070,70,8.0,101,1.0,39,62.0
8080,80,12.0,101,1.0,46,68.0
9090,90,12.0,101,1.0,51,78.0
10100,100,12.0,101,-1.0,56,88.0
12120,120,2.0,101,-1.0,61,118.0
14140,140,0.0,101,1.0,70,140.0
17170,170,-6.0,101,-1.0,82,176.0
20200,200,0.0,101,1.0,100,200.0
25250,250,6.0,101,1.0,128,244.0
30300,300,-2.0,101,-1.0,149,302.0
40400,400,10.0,101,1.0,205,390.0
50500,500,10.0,101,-1.0,255,490.0
60600,600,10.0,101,-1.0,305,590.0
70700,700,4.0,101,1.0,352,696.0
80800,800,24.0,101,-1.0,412,776.0
90900,900,30.0,101,-1.0,465,870.0
101000,1000,32.0,101,-1.0,516,968.0
121200,1200,46.0,101,-1.0,623,1154.0
141400,1400,78.0,101,-1.0,739,1322.0
171700,1700,74.0,101,1.0,887,1626.0
202000,2000,68.0,101,-1.0,1034,1932.0
252500,2500,64.0,101,-1.0,1282,2436.0
303000,3000,28.0,101,1.0,1514,2972.0
404000,4000,54.0,101,1.0,2027,3946.0
505000,5000,28.0,101,-1.0,2514,4972.0
606000,6000,36.0,101,1.0,3018,5964.0
707000,7000,28.0,101,-1.0,3514,6972.0
808000,8000,10.0,101,1.0,4005,7990.0
909000,9000,20.0,101,-1.0,4510,8980.0
1010000,10000,20.0,101,-1.0,5010,9980.0
