steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.002,10,-0.002,1,0
20,2,-0.006,10,-0.004,2,0
30,3,-0.009000000000000001,10,-0.003,3,0
40,4,-0.012000000000000004,10,-0.003,4,0
50,5,-0.02000000000000001,10,-0.008,5,0
60,6,-0.026000000000000016,10,-0.006,6,0
70,7,-0.03000000000000002,10,-0.004,7,0
80,8,-0.03400000000000002,10,-0.004,8,0
90,9,-0.04000000000000003,10,-0.006,9,0
100,10,-0.04400000000000003,10,-0.004,10,0
120,12,-0.05500000000000004,10,-0.005,12,0
140,14,-0.06300000000000004,10,-0.004,14,0
170,17,-0.07900000000000006,10,-0.003,17,0
200,20,-0.09000000000000007,10,-0.004,20,0
250,25,-0.11600000000000009,10,-0.005,25,0
300,30,-0.1410000000000001,10,-0.005,30,0
400,40,-0.19600000000000015,10,-0.007,40,0
500,50,-0.2470000000000002,10,-0.005,50,0
600,60,-0.2920000000000002,10,-0.005,60,0
700,70,-0.33800000000000024,10,-0.004,70,0
800,80,-0.3820000000000003,10,-0.007,80,0
900,90,-0.4280000000000003,10,-0.006,90,0
1000,100,-0.47600000000000037,10,-0.005,100,0
1200,120,-0.5700000000000004,10,-0.005,120,0
1400,140,-0.6480000000000005,10,-0.002,140,0
1700,170,-0.7580000000000006,10,-0.005,170,0
2000,200,-0.8550000000000006,10,-0.002,200,0
2500,250,-0.9410000000000007,10,-0.002,250,0
3000,300,-0.9920000000000008,10,-0.001,300,0
4000,400,-1.0919999999999905,10,-0.001,400,0
5000,500,-1.195999999999979,10,-0.001,500,0
6000,600,-1.295999999999968,10,-0.001,600,0
7000,700,-1.395999999999957,10,-0.001,700,0
8000,800,-1.496999999999946,10,-0.001,800,0
9000,900,-1.6129999999999332,10,-0.001,900,0
10000,1000,-1.714999999999922,10,-0.001,1000,0
12000,1200,-1.9159999999998998,10,-0.001,1200,0
14000,1400,-2.1189999999998776,10,-0.001,1400,0
17000,1700,-2.4189999999998446,10,-0.001,1700,0
20000,2000,-2.7199999999998115,10,-0.001,2000,0
25000,2500,-3.2209999999997563,10,-0.001,2500,0
30000,3000,-3.723999999999701,10,-0.001,3000,0
40000,4000,-4.723999999999912,10,-0.001,4000,0
50000,5000,-5.724000000000246,10,-0.001,5000,0
60000,6000,-6.72400000000058,10,-0.001,6000,0
70000,7000,-8.844000000000538,10,-0.002,7000,0
80000,8000,-10.108999999999837,10,-0.001,8000,0
90000,9000,-11.11199999999928,10,-0.001,9000,0
100000,10000,-12.111999999998726,10,-0.001,10000,0
