steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.5458854761401369,40,-0.5458854761401369,1,0
80,2,-0.5498854761401365,40,-0.004000000000000002,2,0
120,3,-0.5551354761401359,40,-0.005250000000000003,3,0
160,4,-1.1602310090669352,40,-0.6050955329267997,4,0
200,5,-1.1644810090669366,40,-0.004250000000000002,5,0
240,6,-1.1682310090669379,40,-0.0037500000000000016,6,0
280,7,-1.1739810090669398,40,-0.005750000000000003,7,0
320,8,-1.1787310090669414,40,-0.0047500000000000025,8,0
360,9,-1.1839810090669431,40,-0.005250000000000003,9,0
400,10,-1.1889810090669448,40,-0.005000000000000003,10,0
480,12,-1.198231009066948,40,-0.004500000000000002,12,0
560,14,-1.2089810090669515,40,-0.004500000000000002,14,0
680,17,-1.2212310090669556,40,-0.0047500000000000025,17,0
800,20,-1.2364810090669607,40,-0.005000000000000003,20,0
1000,25,-1.2622310090669693,40,-0.005500000000000003,25,0
1200,30,-1.2864810090669774,40,-0.005000000000000003,30,0
1600,40,-1.336231009066994,40,-0.004000000000000002,39,0
2000,50,-0.8317019959214131,40,-0.005500000000000003,49,0
2400,60,0.09709257633930302,40,0.9762945722607105,58,0
2800,70,-1.2009619982286521,40,-1.8278672612180151,67,0
3200,80,-2.0335386165443987,40,-1.6074233242698357,77,0
3600,90,-0.5005256398749965,40,0.10469585930698634,87,0
4000,100,-2.5146134808514122,40,-0.4641011854436814,97,0
4800,120,-3.552913286355495,40,-0.06596379695658194,117,0
5600,140,-0.2935284062849335,40,-1.0624382297588655,136,0
6800,170,1.8650701184626342,40,2.8818481269263225,165,0
8000,200,3.1429332303069297,40,-0.004250000000000002,194,0
10000,250,12.764398586947511,40,1.6947612223900317,243,0
12000,300,16.238382335414013,40,-0.005750000000000003,290,0
16000,400,8.700519349294135,40,-0.005500000000000003,389,0
20000,500,11.045655785727558,40,-0.005000000000000003,489,0
24000,600,13.213145315095815,40,-0.004500000000000002,589,0
28000,700,33.249523122357274,40,-0.004500000000000002,689,0
32000,800,24.340697819668712,40,-0.005750000000000003,789,0
36000,900,21.63341946250347,40,-0.005250000000000003,889,0
40000,1000,21.13916946250111,40,-0.005250000000000003,989,0
48000,1200,17.097404951651832,40,-0.005500000000000003,1188,0
56000,1400,16.15240495164732,40,-0.004500000000000002,1388,0
68000,1700,13.85805713223097,40,-0.0025000000000000005,1688,0
80000,2000,13.59943025504354,40,-0.0027500000000000007,1988,0
100000,2500,55.84274733420355,40,-0.005000000000000003,2477,0
120000,3000,26.680289609879942,40,1.1181786821061428,2956,0
160000,4000,13.433594789122495,40,-0.004000000000000002,3949,0
200000,5000,14.099168499838276,40,-0.005500000000000003,4936,0
240000,6000,13.85765731297749,40,-0.16027471606842683,5894,0
280000,7000,8.92893206568663,40,-0.0047500000000000025,6856,0
320000,8000,16.035997515536426,40,0.3534660696530859,7848,0
360000,9000,14.614874189717307,40,-0.004500000000000002,8817,0
400000,10000,4.010998144993537,40,-0.004000000000000002,9817,0
