steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.004000000000000001,30,-0.004000000000000001,1,0
60,2,-0.008666666666666665,30,-0.004666666666666667,2,0
90,3,-0.014333333333333326,30,-0.005666666666666666,3,0
120,4,-0.019666666666666676,30,-0.005333333333333333,4,0
150,5,-0.025333333333333367,30,-0.005666666666666666,5,0
180,6,-0.03033333333333339,30,-0.005,6,0
210,7,-0.036666666666666695,30,-0.006333333333333332,7,0
240,8,-0.041999999999999996,30,-0.005333333333333333,8,0
270,9,-0.04599999999999997,30,-0.004000000000000001,9,0
300,10,-0.05033333333333328,30,-0.004333333333333334,10,0
360,12,-0.06166666666666654,30,-0.005666666666666666,12,0
420,14,-0.07166666666666667,30,-0.004666666666666667,14,0
510,17,-0.09000000000000027,30,-0.005,17,0
600,20,-0.1076666666666672,30,-0.006999999999999998,20,0
750,25,-0.13300000000000056,30,-0.004666666666666667,25,0
900,30,-0.15599999999999994,30,-0.004000000000000001,30,0
1200,40,-0.20766666666666522,30,-0.006666666666666665,40,0
1500,50,-0.25799999999999784,30,-0.004666666666666667,50,0
1800,60,-0.3050000000000005,30,-0.0030000000000000005,60,0
2100,70,-0.3486666666666696,30,-0.0036666666666666675,70,0
2400,80,-0.3970000000000057,30,-0.005333333333333333,80,0
2700,90,-0.4483333333333419,30,-0.005333333333333333,90,0
3000,100,-0.5036666666666777,30,-0.0076666666666666645,100,0
3600,120,-0.5993333333333338,30,-0.0036666666666666675,120,0
4200,140,-0.7033333333333224,30,-0.004333333333333334,140,0
5100,170,-0.8606666666666384,30,-0.006666666666666665,170,0
6000,200,-1.0149999999999548,30,-0.004333333333333334,200,0
7500,250,-1.2573333333332615,30,-0.004000000000000001,250,0
9000,300,-1.502999999999901,30,-0.004000000000000001,300,0
12000,400,-1.9843333333331814,30,-0.006333333333333332,400,0
15000,500,-2.4746666666664607,30,-0.004333333333333334,500,0
18000,600,-2.962666666666407,30,-0.005666666666666666,600,0
21000,700,-3.451666666666353,30,-0.003333333333333334,700,0
24000,800,-3.9589999999996306,30,-0.005,800,0
27000,900,-4.460333333333522,30,-0.006333333333333332,900,0
30000,1000,-4.961333333334134,30,-0.005,1000,0
36000,1200,-5.9510000000020105,30,-0.005333333333333333,1200,0
42000,1400,-6.90000000000317,30,-0.005666666666666666,1400,0
51000,1700,-8.314666666671565,30,-0.0036666666666666675,1700,0
60000,2000,-9.683333333339904,30,-0.005333333333333333,2000,0
75000,2500,-11.855666666675893,30,-0.004000000000000001,2500,0
90000,3000,-13.992666666678504,30,-0.004333333333333334,3000,0
120000,4000,-18.056333333350135,30,-0.0030000000000000005,4000,0
150000,5000,-21.576000000021104,30,-0.0036666666666666675,5000,0
180000,6000,-25.29866666669232,30,-0.0023333333333333335,6000,0
210000,7000,-29.23566666669713,30,-0.003333333333333334,7000,0
240000,8000,-33.245000000022095,30,-0.002,8000,0
270000,9000,-37.498999999981955,30,-0.0030000000000000005,9000,0
300000,10000,-42.15666666660467,30,-0.004666666666666667,10000,0
