steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,0.0,3,-1.0,2,4.0
15,5,-1.0,3,-1.0,2,6.0
18,6,0.0,3,1.0,3,6.0
21,7,1.0,3,1.0,4,6.0
24,8,0.0,3,-1.0,4,8.0
27,9,1.0,3,1.0,5,8.0
30,10,2.0,3,1.0,6,8.0
36,12,0.0,3,-1.0,6,12.0
42,14,0.0,3,1.0,7,14.0
51,17,3.0,3,1.0,10,14.0
60,20,4.0,3,1.0,12,16.0
75,25,5.0,3,-1.0,15,20.0
90,30,4.0,3,-1.0,17,26.0
120,40,4.0,3,-1.0,22,36.0
150,50,4.0,3,1.0,27,46.0
180,60,6.0,3,1.0,33,54.0
210,70,6.0,3,1.0,38,64.0
240,80,4.0,3,-1.0,42,76.0
270,90,0.0,3,-1.0,45,90.0
300,100,4.0,3,1.0,52,96.0
360,120,4.0,3,1.0,62,116.0
420,140,2.0,3,1.0,71,138.0
510,170,0.0,3,-1.0,85,170.0
600,200,-10.0,3,1.0,95,210.0
750,250,-6.0,3,1.0,122,256.0
900,300,-6.0,3,1.0,147,306.0
1200,400,-18.0,3,1.0,191,418.0
1500,500,-22.0,3,1.0,239,522.0
1800,600,-16.0,3,1.0,292,616.0
2100,700,-12.0,3,1.0,344,712.0
2400,800,-8.0,3,1.0,396,808.0
2700,900,-12.0,3,-1.0,444,912.0
3000,1000,-20.0,3,1.0,490,1020.0
3600,1200,-22.0,3,1.0,589,1222.0
4200,1400,-32.0,3,1.0,684,1432.0
5100,1700,-2.0,3,-1.0,849,1702.0
6000,2000,-8.0,3,1.0,996,2008.0
7500,2500,-10.0,3,-1.0,1245,2510.0
9000,3000,-20.0,3,1.0,1490,3020.0
12000,4000,-2.0,3,-1.0,1999,4002.0
15000,5000,32.0,3,1.0,2516,4968.0
18000,6000,34.0,3,1.0,3017,5966.0
21000,7000,18.0,3,-1.0,3509,6982.0
24000,8000,-60.0,3,1.0,3970,8060.0
27000,9000,-14.0,3,1.0,4493,9014.0
30000,10000,-74.0,3,1.0,4963,10074.0
