steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-1.0,3,1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-1.0,3,1.0,2,6.0
18,6,-2.0,3,-1.0,2,8.0
21,7,-1.0,3,1.0,3,8.0
24,8,-2.0,3,-1.0,3,10.0
27,9,-1.0,3,1.0,4,10.0
30,10,0.0,3,1.0,5,10.0
36,12,0.0,3,-1.0,6,12.0
42,14,-2.0,3,-1.0,6,16.0
51,17,-3.0,3,1.0,7,20.0
60,20,-4.0,3,-1.0,8,24.0
75,25,-3.0,3,1.0,11,28.0
90,30,-4.0,3,-1.0,13,34.0
120,40,0.0,3,-1.0,20,40.0
150,50,0.0,3,1.0,25,50.0
180,60,4.0,3,-1.0,32,56.0
210,70,4.0,3,1.0,37,66.0
240,80,6.0,3,-1.0,43,74.0
270,90,4.0,3,-1.0,47,86.0
300,100,10.0,3,1.0,55,90.0
360,120,24.0,3,1.0,72,96.0
420,140,30.0,3,-1.0,85,110.0
510,170,34.0,3,1.0,102,136.0
600,200,38.0,3,-1.0,119,162.0
750,250,46.0,3,-1.0,148,204.0
900,300,38.0,3,1.0,169,262.0
1200,400,38.0,3,-1.0,219,362.0
1500,500,48.0,3,-1.0,274,452.0
1800,600,62.0,3,-1.0,331,538.0
2100,700,64.0,3,-1.0,382,636.0
2400,800,74.0,3,-1.0,437,726.0
2700,900,60.0,3,-1.0,480,840.0
3000,1000,58.0,3,1.0,529,942.0
3600,1200,64.0,3,1.0,632,1136.0
4200,1400,66.0,3,1.0,733,1334.0
5100,1700,58.0,3,-1.0,879,1642.0
6000,2000,62.0,3,1.0,1031,1938.0
7500,2500,74.0,3,1.0,1287,2426.0
9000,3000,70.0,3,-1.0,1535,2930.0
12000,4000,74.0,3,-1.0,2037,3926.0
15000,5000,58.0,3,1.0,2529,4942.0
18000,6000,36.0,3,-1.0,3018,5964.0
21000,7000,44.0,3,-1.0,3522,6956.0
24000,8000,24.0,3,-1.0,4012,7976.0
27000,9000,-10.0,3,1.0,4495,9010.0
30000,10000,24.0,3,1.0,5012,9976.0
