steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.0,100,1.0
300,3,3.0,100,1.0
400,4,4.0,100,1.0
500,5,5.0,100,1.0
600,6,6.0,100,1.0
700,7,7.0,100,1.0
800,8,8.1,100,1.1
900,9,9.1,100,1.0
1000,10,10.1,100,1.0
1200,12,12.1,100,1.0
1400,14,14.2,100,1.0
1700,17,17.3,100,1.0
2000,20,20.400000000000002,100,1.1
2500,25,25.500000000000004,100,1.0
3000,30,30.600000000000005,100,1.0
4000,40,40.70000000000001,100,1.1
5000,50,51.000000000000014,100,1.0
6000,60,61.100000000000016,100,1.0
7000,70,71.30000000000001,100,1.1
8000,80,81.30000000000001,100,1.0
9000,90,91.79999999999998,100,1.1
10000,100,101.99999999999997,100,1.0
12000,120,122.79999999999993,100,1.1
14000,140,143.79999999999987,100,1.1
17000,170,175.39999999999978,100,1.1
20000,200,206.7999999999997,100,1.0
25000,250,259.8999999999996,100,1.0
30000,300,312.90000000000026,100,1.1
40000,400,420.600000000002,100,1.1
50000,500,529.9000000000041,100,1.1
60000,600,639.3000000000062,100,1.1
70000,700,748.7000000000083,100,1.1
80000,800,858.3000000000105,100,1.0
90000,900,968.0000000000127,100,1.1
100000,1000,1077.4000000000099,100,1.1
120000,1200,1296.4999999999925,100,1.1
140000,1400,1515.3999999999753,100,1.1
170000,1700,1843.4999999999498,100,1.1
200000,2000,2172.7999999999233,100,1.1
250000,2500,2720.59999999988,100,1.1
300000,3000,3251.7999999998515,100,1.0
400000,4000,4253.099999999851,100,1.0
