steps,episode,total_return,episode_len,episode_return,total_regret
14,1,-2.0,14,-2.0,0.0
28,2,-4.0,14,-2.0,0.0
42,3,-8.0,14,-4.0,0.0
56,4,-8.0,14,0.0,0.0
70,5,-12.0,14,-4.0,2.0
84,6,-10.0,14,2.0,2.0
98,7,-10.0,14,0.0,4.0
112,8,-12.0,14,-2.0,4.0
126,9,-8.0,14,4.0,4.0
140,10,-10.0,14,-2.0,4.0
168,12,-10.0,14,0.0,4.0
196,14,-8.0,14,4.0,6.0
238,17,-4.0,14,2.0,8.0
280,20,-4.0,14,0.0,10.0
350,25,-10.0,14,2.0,20.0
420,30,-22.0,14,-4.0,28.0
560,40,-12.0,14,4.0,36.0
700,50,-20.0,14,-4.0,52.0
840,60,-24.0,14,4.0,58.0
980,70,-40.0,14,-4.0,70.0
1120,80,-52.0,14,-4.0,82.0
1260,90,-56.0,14,0.0,96.0
1400,100,-46.0,14,2.0,106.0
1680,120,-68.0,14,4.0,126.0
1960,140,-44.0,14,4.0,146.0
2380,170,-26.0,14,-2.0,174.0
2800,200,16.0,14,4.0,216.0
3500,250,8.0,14,4.0,268.0
4200,300,0.0,14,2.0,312.0
5600,400,20.0,14,2.0,424.0
7000,500,2.0,14,-4.0,532.0
8400,600,8.0,14,-6.0,636.0
9800,700,48.0,14,-2.0,736.0
11200,800,30.0,14,0.0,846.0
12600,900,-2.0,14,-4.0,940.0
14000,1000,24.0,14,0.0,1028.0
16800,1200,60.0,14,4.0,1186.0
19600,1400,232.0,14,2.0,1336.0
23800,1700,238.0,14,4.0,1584.0
28000,2000,232.0,14,2.0,1824.0
35000,2500,396.0,14,2.0,2162.0
42000,3000,520.0,14,2.0,2536.0
56000,4000,574.0,14,0.0,3314.0
70000,5000,716.0,14,4.0,4178.0
84000,6000,930.0,14,2.0,4948.0
98000,7000,1180.0,14,6.0,5828.0
112000,8000,1484.0,14,0.0,6498.0
126000,9000,1828.0,14,6.0,7148.0
140000,10000,2184.0,14,4.0,7994.0
