steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,1.0,101,1.0,1,0.0
202,2,0.0,101,-1.0,1,2.0
303,3,-1.0,101,-1.0,1,4.0
404,4,0.0,101,1.0,2,4.0
505,5,1.0,101,1.0,3,4.0
606,6,2.0,101,1.0,4,4.0
707,7,3.0,101,1.0,5,4.0
808,8,2.0,101,-1.0,5,6.0
909,9,1.0,101,-1.0,5,8.0
1010,10,2.0,101,1.0,6,8.0
1212,12,4.0,101,1.0,8,8.0
1414,14,4.0,101,1.0,9,10.0
1717,17,3.0,101,-1.0,10,14.0
2020,20,6.0,101,1.0,13,14.0
2525,25,7.0,101,-1.0,16,18.0
3030,30,8.0,101,-1.0,19,22.0
4040,40,8.0,101,-1.0,24,32.0
5050,50,8.0,101,-1.0,29,42.0
6060,60,6.0,101,1.0,33,54.0
7070,70,4.0,101,-1.0,37,66.0
8080,80,4.0,101,-1.0,42,76.0
9090,90,0.0,101,1.0,45,90.0
10100,100,-4.0,101,1.0,48,104.0
12120,120,-10.0,101,-1.0,55,130.0
14140,140,-8.0,101,-1.0,66,148.0
17170,170,-10.0,101,1.0,80,180.0
20200,200,-14.0,101,-1.0,93,214.0
25250,250,-14.0,101,-1.0,118,264.0
30300,300,-4.0,101,1.0,148,304.0
40400,400,-8.0,101,-1.0,196,408.0
50500,500,2.0,101,-1.0,251,498.0
60600,600,2.0,101,1.0,301,598.0
70700,700,8.0,101,1.0,354,692.0
80800,800,10.0,101,1.0,405,790.0
90900,900,12.0,101,-1.0,456,888.0
101000,1000,22.0,101,-1.0,511,978.0
121200,1200,30.0,101,1.0,615,1170.0
141400,1400,46.0,101,1.0,723,1354.0
171700,1700,58.0,101,1.0,879,1642.0
202000,2000,44.0,101,1.0,1022,1956.0
252500,2500,26.0,101,1.0,1263,2474.0
303000,3000,68.0,101,1.0,1534,2932.0
404000,4000,108.0,101,1.0,2054,3892.0
505000,5000,138.0,101,1.0,2569,4862.0
606000,6000,162.0,101,1.0,3081,5838.0
707000,7000,158.0,101,1.0,3579,6842.0
808000,8000,182.0,101,1.0,4091,7818.0
909000,9000,170.0,101,-1.0,4585,8830.0
1010000,10000,218.0,101,1.0,5109,9782.0
