steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.1,100,1.0
300,3,3.1,100,1.0
400,4,4.2,100,1.1
500,5,5.2,100,1.0
600,6,6.2,100,1.0
700,7,7.2,100,1.0
800,8,8.2,100,1.0
900,9,9.2,100,1.0
1000,10,10.299999999999999,100,1.1
1200,12,12.299999999999999,100,1.0
1400,14,14.399999999999999,100,1.1
1700,17,17.5,100,1.0
2000,20,20.700000000000003,100,1.1
2500,25,25.900000000000006,100,1.1
3000,30,31.20000000000001,100,1.1
4000,40,41.90000000000002,100,1.1
5000,50,52.300000000000026,100,1.1
6000,60,62.70000000000003,100,1.0
7000,70,73.30000000000001,100,1.1
8000,80,83.89999999999998,100,1.0
9000,90,94.59999999999994,100,1.1
10000,100,105.49999999999989,100,1.1
12000,120,127.49999999999977,100,1.1
14000,140,149.29999999999967,100,1.1
17000,170,182.0999999999995,100,1.1
20000,200,215.09999999999934,100,1.1
25000,250,269.7999999999994,100,1.0
30000,300,324.2000000000004,100,1.1
40000,400,433.80000000000257,100,1.1
50000,500,543.5000000000048,100,1.1
60000,600,653.100000000007,100,1.1
70000,700,762.9000000000092,100,1.1
80000,800,872.3000000000113,100,1.1
90000,900,981.9000000000135,100,1.1
100000,1000,1091.3000000000093,100,1.1
