steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,1.0,2,1.0,1,0.0
4,2,2.0,2,1.0,2,0.0
6,3,1.0,2,-1.0,2,2.0
8,4,2.0,2,1.0,3,2.0
10,5,1.0,2,-1.0,3,4.0
12,6,0.0,2,-1.0,3,6.0
14,7,-1.0,2,-1.0,3,8.0
16,8,0.0,2,1.0,4,8.0
18,9,-1.0,2,-1.0,4,10.0
20,10,-2.0,2,-1.0,4,12.0
24,12,0.0,2,1.0,6,12.0
28,14,0.0,2,-1.0,7,14.0
34,17,1.0,2,-1.0,9,16.0
40,20,0.0,2,-1.0,10,20.0
50,25,1.0,2,1.0,13,24.0
60,30,0.0,2,-1.0,15,30.0
80,40,2.0,2,-1.0,21,38.0
100,50,4.0,2,-1.0,27,46.0
120,60,2.0,2,1.0,31,58.0
140,70,-2.0,2,1.0,34,72.0
160,80,2.0,2,-1.0,41,78.0
180,90,2.0,2,1.0,46,88.0
200,100,2.0,2,1.0,51,98.0
240,120,0.0,2,1.0,60,120.0
280,140,-4.0,2,1.0,68,144.0
340,170,-2.0,2,-1.0,84,172.0
400,200,2.0,2,1.0,101,198.0
500,250,-6.0,2,-1.0,122,256.0
600,300,-6.0,2,1.0,147,306.0
800,400,10.0,2,1.0,205,390.0
1000,500,4.0,2,1.0,252,496.0
1200,600,-46.0,2,1.0,277,646.0
1400,700,-42.0,2,1.0,329,742.0
1600,800,26.0,2,-1.0,413,774.0
1800,900,104.0,2,1.0,502,796.0
2000,1000,202.0,2,1.0,601,798.0
2400,1200,388.0,2,1.0,794,812.0
2800,1400,582.0,2,1.0,991,818.0
3400,1700,864.0,2,1.0,1282,836.0
4000,2000,1158.0,2,1.0,1579,842.0
5000,2500,1628.0,2,1.0,2064,872.0
6000,3000,2096.0,2,1.0,2548,904.0
8000,4000,3056.0,2,1.0,3528,944.0
10000,5000,4016.0,2,1.0,4508,984.0
12000,6000,4966.0,2,1.0,5483,1034.0
14000,7000,5924.0,2,1.0,6462,1076.0
16000,8000,6868.0,2,1.0,7434,1132.0
18000,9000,7830.0,2,1.0,8415,1170.0
20000,10000,8784.0,2,1.0,9392,1216.0
