steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.0046,50,-0.0046,1,0
100,2,-0.0102,50,-0.005599999999999998,2,0
150,3,-0.015200000000000014,50,-0.004999999999999999,3,0
200,4,-0.020599999999999986,50,-0.0053999999999999986,4,0
250,5,-0.023599999999999968,50,-0.003000000000000001,5,0
300,6,-0.02819999999999994,50,-0.0046,6,0
350,7,-0.03299999999999991,50,-0.0048,7,0
400,8,-0.03799999999999988,50,-0.004999999999999999,8,0
450,9,-0.04339999999999985,50,-0.0053999999999999986,9,0
500,10,-0.047199999999999825,50,-0.0038000000000000013,10,0
600,12,-0.05759999999999976,50,-0.006199999999999997,12,0
700,14,-0.06899999999999992,50,-0.0053999999999999986,14,0
850,17,-0.08280000000000032,50,-0.0046,17,0
1000,20,-0.09920000000000079,50,-0.0053999999999999986,20,0
1250,25,-0.12300000000000147,50,-0.0048,25,0
1500,30,-0.1484000000000022,50,-0.004999999999999999,30,0
2000,40,-0.1970000000000036,50,-0.005799999999999998,40,0
2500,50,-0.24740000000000503,50,-0.0044,50,0
3000,60,-0.2956000000000001,50,-0.0046,60,0
3500,70,-0.3461999999999945,50,-0.005599999999999998,70,0
4000,80,-0.39499999999998914,50,-0.0048,80,0
4500,90,-0.4435999999999838,50,-0.0053999999999999986,90,0
5000,100,-0.49659999999997795,50,-0.005799999999999998,100,0
6000,120,-0.595799999999967,50,-0.0053999999999999986,120,0
7000,140,-0.6999999999999555,50,-0.005799999999999998,140,0
8500,170,-0.8465999999999394,50,-0.003200000000000001,170,0
10000,200,-1.0011999999999224,50,-0.0046,200,0
12500,250,-1.2443999999998956,50,-0.005599999999999998,250,0
15000,300,-1.47699999999987,50,-0.0038000000000000013,300,0
20000,400,-1.9529999999998175,50,-0.0053999999999999986,400,0
25000,500,-2.439599999999764,50,-0.0044,500,0
30000,600,-2.921999999999711,50,-0.0046,600,0
35000,700,-3.412999999999657,50,-0.0044,700,0
40000,800,-3.874599999999606,50,-0.004999999999999999,800,0
45000,900,-4.341400000000313,50,-0.0038000000000000013,900,0
50000,1000,-4.782400000001243,50,-0.0044,1000,0
60000,1200,-5.71920000000322,50,-0.0071999999999999955,1200,0
70000,1400,-6.723200000005339,50,-0.003600000000000001,1400,0
85000,1700,-8.22020000000752,50,-0.006399999999999997,1700,0
100000,2000,-9.798000000003842,50,-0.007399999999999995,2000,0
125000,2500,-13.131999999996072,50,-0.006199999999999997,2500,0
150000,3000,-16.51379999998819,50,-0.0065999999999999965,3000,0
200000,4000,-23.24999999997249,50,-0.0065999999999999965,4000,0
250000,5000,-29.90159999995699,50,-0.0071999999999999955,5000,0
300000,6000,-35.671399999943546,50,-0.006799999999999996,6000,0
350000,7000,-40.99499999993114,50,-0.005199999999999999,7000,0
400000,8000,-46.183599999919046,50,-0.005199999999999999,8000,0
450000,9000,-51.02639999990776,50,-0.0044,9000,0
500000,10000,-55.400199999897566,50,-0.0038000000000000013,10000,0
