steps,episode,total_return,episode_len,episode_return,total_regret
20,1,0.0,20,0.0,0.0
40,2,-2.0,20,-2.0,0.0
60,3,-4.0,20,-2.0,2.0
80,4,-6.0,20,-2.0,4.0
100,5,-6.0,20,0.0,6.0
120,6,-6.0,20,0.0,8.0
140,7,-8.0,20,-2.0,8.0
160,8,0.0,20,8.0,8.0
180,9,6.0,20,6.0,10.0
200,10,-4.0,20,-10.0,12.0
240,12,-6.0,20,-2.0,14.0
280,14,-10.0,20,-2.0,16.0
340,17,2.0,20,4.0,20.0
400,20,-2.0,20,-4.0,22.0
500,25,-14.0,20,0.0,30.0
600,30,-16.0,20,-2.0,34.0
800,40,-24.0,20,0.0,44.0
1000,50,-32.0,20,-2.0,58.0
1200,60,-24.0,20,-2.0,66.0
1400,70,-36.0,20,4.0,78.0
1600,80,-26.0,20,4.0,86.0
1800,90,4.0,20,2.0,98.0
2000,100,0.0,20,-4.0,112.0
2400,120,18.0,20,4.0,126.0
2800,140,6.0,20,6.0,148.0
3400,170,20.0,20,-6.0,178.0
4000,200,10.0,20,-8.0,208.0
5000,250,24.0,20,6.0,252.0
6000,300,84.0,20,-8.0,290.0
8000,400,94.0,20,4.0,398.0
10000,500,60.0,20,4.0,492.0
12000,600,62.0,20,4.0,586.0
14000,700,130.0,20,8.0,688.0
16000,800,76.0,20,-2.0,800.0
18000,900,130.0,20,-4.0,898.0
20000,1000,-18.0,20,-2.0,1014.0
24000,1200,-40.0,20,6.0,1192.0
28000,1400,42.0,20,0.0,1386.0
34000,1700,-14.0,20,-2.0,1696.0
40000,2000,130.0,20,4.0,1988.0
50000,2500,262.0,20,-6.0,2412.0
60000,3000,314.0,20,2.0,2888.0
80000,4000,348.0,20,-10.0,3832.0
100000,5000,326.0,20,8.0,4802.0
120000,6000,486.0,20,-4.0,5834.0
140000,7000,324.0,20,2.0,6814.0
160000,8000,422.0,20,-4.0,7810.0
180000,9000,430.0,20,-4.0,8782.0
200000,10000,594.0,20,-10.0,9792.0
