steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.005799999999999998,50,-0.005799999999999998,1,0
100,2,-0.011200000000000003,50,-0.0053999999999999986,2,0
150,3,-0.016200000000000013,50,-0.004999999999999999,3,0
200,4,-0.2731815932010563,50,-0.2569815932010563,4,0
250,5,-0.27798159320105575,50,-0.0048,5,0
300,6,-0.2829815932010552,50,-0.004999999999999999,6,0
350,7,-0.5861791800827301,50,-0.30319758688167536,7,0
400,8,-0.5903791800827296,50,-0.004200000000000001,8,0
450,9,-0.5951791800827291,50,-0.0048,9,0
500,10,0.36469629125269076,50,0.9598754713354194,10,0
600,12,0.353696291252692,50,-0.005199999999999999,12,0
700,14,0.34409629125269303,50,-0.004999999999999999,14,0
850,17,-0.23028051869379634,50,-0.0044,16,0
1000,20,-0.24408051869379674,50,-0.0048,19,0
1250,25,-1.0637654950278437,50,-0.003600000000000001,24,0
1500,30,-0.7985032075681917,50,-0.0053999999999999986,28,0
2000,40,0.235051346643446,50,-0.0053999999999999986,38,0
2500,50,-0.2032199669223449,50,-0.005199999999999999,48,0
3000,60,-0.5293471218672209,50,-0.0048,58,0
3500,70,0.7677133267938773,50,-0.0044,68,0
4000,80,0.9489824360826447,50,-0.004000000000000001,78,0
4500,90,0.15201674239375235,50,-0.0044,88,0
5000,100,0.0978167423937508,50,-0.006199999999999997,98,0
6000,120,0.016748293698133666,50,-0.004999999999999999,118,0
7000,140,1.5498714572950434,50,-0.005199999999999999,138,0
8500,170,1.11011428991677,50,-0.005199999999999999,168,0
10000,200,2.506065294599974,50,-0.004200000000000001,198,0
12500,250,2.7202659464098145,50,-0.004200000000000001,248,0
15000,300,2.353492311063945,50,-0.0038000000000000013,296,0
20000,400,0.772097595051354,50,-0.0046,395,0
25000,500,3.291968419230293,50,-0.0044,493,0
30000,600,0.6169427265862504,50,-0.005599999999999998,592,0
35000,700,2.4985360694338277,50,-1.7080219469309657,691,0
40000,800,2.7968993098577917,50,-0.0059999999999999975,789,0
45000,900,-0.19288383635157103,50,-0.006799999999999996,889,0
50000,1000,3.357759580673494,50,-0.006199999999999997,989,0
60000,1200,-8.006016166446326,50,-0.0071999999999999955,1187,0
70000,1400,-8.239760851308658,50,-0.0065999999999999965,1351,0
85000,1700,-10.25695326987393,50,-0.0071999999999999955,1638,0
100000,2000,-12.376353269868991,50,-0.006999999999999996,1911,0
125000,2500,-16.07575326986037,50,-0.0071999999999999955,2310,0
150000,3000,-17.6319499336622,50,-0.0077999999999999944,2714,0
200000,4000,-29.38847775902317,50,-0.0065999999999999965,3659,0
250000,5000,-39.708686128623555,50,-0.006399999999999997,4634,0
300000,6000,-45.32761523184982,50,-0.005599999999999998,5600,0
350000,7000,-49.87585342691445,50,-0.006199999999999997,6552,0
400000,8000,-56.18740220900456,50,-0.0048,7530,0
450000,9000,-62.265004151195036,50,-0.0053999999999999986,8519,0
500000,10000,-70.73336647873549,50,-0.006199999999999997,9508,0
