steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.005,10,-0.005,1,0
20,2,-0.012000000000000004,10,-0.007,2,0
30,3,-0.8187934271157703,10,-0.8067934271157703,3,0
40,4,-1.6785349430982826,10,-0.8597415159825122,3,0
50,5,-1.6855349430982818,10,-0.007,4,0
60,6,-1.7034217628070396,10,-0.017886819708758227,5,0
70,7,-2.1136926856318268,10,-0.41027092282478755,6,0
80,8,-2.1186926856318262,10,-0.005,7,0
90,9,-2.1256926856318255,10,-0.007,8,0
100,10,-2.130692685631825,10,-0.005,9,0
120,12,-2.9244928240644605,10,0.9718257796808977,11,0
140,14,-2.9354928240644593,10,-0.006,13,0
170,17,-4.255455673841716,10,-0.3786865838506947,15,0
200,20,-4.272455673841722,10,-0.006,18,0
250,25,-4.438328732359069,10,-0.005,23,0
300,30,-3.3077804945118556,10,-0.006,28,0
400,40,-4.770630197551771,10,-0.003,37,0
500,50,-4.256664239667261,10,-0.007,46,0
600,60,-3.0001082602482674,10,-0.9221971216526966,54,0
700,70,-2.4444781291801685,10,-1.4958544745039155,63,0
800,80,-0.15107384330933216,10,0.8411540381544131,71,0
900,90,-1.6634124496079346,10,-0.003,79,0
1000,100,-1.8866405190897562,10,-0.005,88,0
1200,120,-4.822804161762109,10,-0.003,106,0
1400,140,-9.228410525418314,10,-0.004,125,0
1700,170,-9.519633035990648,10,-0.006,150,0
2000,200,-8.52242657416982,10,-1.0946927673878681,179,0
2500,250,-4.590536227350906,10,-0.003,224,0
3000,300,-10.299480585440227,10,-0.006,268,0
4000,400,-11.88176969501261,10,-0.004,353,0
5000,500,-18.33908539406496,10,-0.006,440,0
6000,600,-20.00106961739797,10,-0.005,526,0
7000,700,-20.42000189096331,10,-0.006,614,0
8000,800,-27.395889495288014,10,-0.005,697,0
9000,900,-22.46777560670381,10,-0.005,772,0
10000,1000,-23.911623051415145,10,-0.007,857,0
12000,1200,-27.160922206504424,10,-0.005,1014,0
14000,1400,-30.84824008212231,10,-0.005,1176,0
17000,1700,-31.949836916598617,10,-0.005,1422,0
20000,2000,-33.34349535233583,10,-0.004,1662,0
25000,2500,-34.30791172726162,10,-0.006,2160,0
30000,3000,-33.33279856746446,10,-0.004,2658,0
40000,4000,-35.87695589347184,10,-0.005,3650,0
50000,5000,-73.34322172026442,10,-0.005,4634,0
60000,6000,-89.06290644037405,10,-0.004,5573,0
70000,7000,-95.23583209863443,10,-0.005,6327,0
80000,8000,-99.97941233067824,10,-0.004,7246,0
90000,9000,-103.41820618876234,10,-0.004,8221,0
100000,10000,-116.88875954893177,10,-0.003,9154,0
