steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,0.0,3,-1.0,2,4.0
15,5,-1.0,3,-1.0,2,6.0
18,6,-2.0,3,-1.0,2,8.0
21,7,-1.0,3,1.0,3,8.0
24,8,0.0,3,1.0,4,8.0
27,9,1.0,3,1.0,5,8.0
30,10,0.0,3,-1.0,5,10.0
36,12,0.0,3,-1.0,6,12.0
42,14,0.0,3,-1.0,7,14.0
51,17,1.0,3,1.0,9,16.0
60,20,0.0,3,1.0,10,20.0
75,25,-1.0,3,-1.0,12,26.0
90,30,2.0,3,1.0,16,28.0
120,40,-2.0,3,1.0,19,42.0
150,50,-6.0,3,-1.0,22,56.0
180,60,-10.0,3,1.0,25,70.0
210,70,-6.0,3,1.0,32,76.0
240,80,0.0,3,1.0,40,80.0
270,90,-2.0,3,-1.0,44,92.0
300,100,-2.0,3,-1.0,49,102.0
360,120,-4.0,3,1.0,58,124.0
420,140,-10.0,3,-1.0,65,150.0
510,170,-8.0,3,1.0,81,178.0
600,200,-12.0,3,-1.0,94,212.0
750,250,-14.0,3,1.0,118,264.0
900,300,-12.0,3,1.0,144,312.0
1200,400,-16.0,3,1.0,192,416.0
1500,500,-40.0,3,1.0,230,540.0
1800,600,-16.0,3,-1.0,292,616.0
2100,700,-32.0,3,-1.0,334,732.0
2400,800,-16.0,3,1.0,392,816.0
2700,900,-24.0,3,-1.0,438,924.0
3000,1000,-32.0,3,-1.0,484,1032.0
3600,1200,-54.0,3,-1.0,573,1254.0
4200,1400,-74.0,3,-1.0,663,1474.0
5100,1700,-94.0,3,1.0,803,1794.0
6000,2000,-74.0,3,1.0,963,2074.0
7500,2500,-74.0,3,1.0,1213,2574.0
9000,3000,-80.0,3,-1.0,1460,3080.0
12000,4000,-44.0,3,1.0,1978,4044.0
15000,5000,-94.0,3,-1.0,2453,5094.0
18000,6000,-84.0,3,1.0,2958,6084.0
21000,7000,-74.0,3,-1.0,3463,7074.0
24000,8000,-48.0,3,1.0,3976,8048.0
27000,9000,-46.0,3,1.0,4477,9046.0
30000,10000,-46.0,3,1.0,4977,10046.0
