steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,-1.0,15,-1.0,0,2.0
30,2,0.0,15,1.0,1,2.0
45,3,-1.0,15,-1.0,1,4.0
60,4,0.0,15,1.0,2,4.0
75,5,-1.0,15,-1.0,2,6.0
90,6,-2.0,15,-1.0,2,8.0
105,7,-3.0,15,-1.0,2,10.0
120,8,-4.0,15,-1.0,2,12.0
135,9,-3.0,15,1.0,3,12.0
150,10,-2.0,15,1.0,4,12.0
180,12,-2.0,15,-1.0,5,14.0
210,14,-2.0,15,1.0,6,16.0
255,17,-1.0,15,1.0,8,18.0
300,20,-2.0,15,1.0,9,22.0
375,25,-5.0,15,-1.0,10,30.0
450,30,-2.0,15,1.0,14,32.0
600,40,-8.0,15,-1.0,16,48.0
750,50,-10.0,15,1.0,20,60.0
900,60,-14.0,15,1.0,23,74.0
1050,70,-12.0,15,1.0,29,82.0
1200,80,-10.0,15,-1.0,35,90.0
1350,90,-14.0,15,-1.0,38,104.0
1500,100,-20.0,15,-1.0,40,120.0
1800,120,-20.0,15,-1.0,50,140.0
2100,140,-16.0,15,1.0,62,156.0
2550,170,-10.0,15,-1.0,80,180.0
3000,200,-16.0,15,-1.0,92,216.0
3750,250,-12.0,15,1.0,119,262.0
4500,300,-20.0,15,-1.0,140,320.0
6000,400,-12.0,15,-1.0,194,412.0
7500,500,-18.0,15,-1.0,241,518.0
9000,600,-24.0,15,1.0,288,624.0
10500,700,-36.0,15,-1.0,332,736.0
12000,800,-44.0,15,1.0,378,844.0
13500,900,-38.0,15,-1.0,431,938.0
15000,1000,-36.0,15,-1.0,482,1036.0
18000,1200,-28.0,15,1.0,586,1228.0
21000,1400,-56.0,15,1.0,672,1456.0
25500,1700,-64.0,15,1.0,818,1764.0
30000,2000,-68.0,15,-1.0,966,2068.0
37500,2500,-74.0,15,-1.0,1213,2574.0
45000,3000,-68.0,15,1.0,1466,3068.0
60000,4000,-30.0,15,1.0,1985,4030.0
75000,5000,-32.0,15,1.0,2484,5032.0
90000,6000,-28.0,15,1.0,2986,6028.0
105000,7000,-38.0,15,-1.0,3481,7038.0
120000,8000,-36.0,15,1.0,3982,8036.0
135000,9000,-44.0,15,-1.0,4478,9044.0
150000,10000,-52.0,15,-1.0,4974,10052.0
