steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
7,1,1.0,7,1.0,1,0.0
14,2,0.0,7,-1.0,1,2.0
21,3,-1.0,7,-1.0,1,4.0
28,4,0.0,7,1.0,2,4.0
35,5,1.0,7,1.0,3,4.0
42,6,2.0,7,1.0,4,4.0
49,7,1.0,7,-1.0,4,6.0
56,8,2.0,7,1.0,5,6.0
63,9,3.0,7,1.0,6,6.0
70,10,2.0,7,-1.0,6,8.0
84,12,2.0,7,-1.0,7,10.0
98,14,2.0,7,1.0,8,12.0
119,17,1.0,7,-1.0,9,16.0
140,20,-2.0,7,-1.0,9,22.0
175,25,3.0,7,1.0,14,22.0
210,30,6.0,7,1.0,18,24.0
280,40,6.0,7,1.0,23,34.0
350,50,8.0,7,-1.0,29,42.0
420,60,14.0,7,-1.0,37,46.0
490,70,14.0,7,1.0,42,56.0
560,80,16.0,7,1.0,48,64.0
630,90,18.0,7,-1.0,54,72.0
700,100,16.0,7,-1.0,58,84.0
840,120,12.0,7,-1.0,66,108.0
980,140,14.0,7,1.0,77,126.0
1190,170,14.0,7,-1.0,92,156.0
1400,200,14.0,7,1.0,107,186.0
1750,250,16.0,7,-1.0,133,234.0
2100,300,16.0,7,1.0,158,284.0
2800,400,22.0,7,1.0,211,378.0
3500,500,34.0,7,1.0,267,466.0
4200,600,34.0,7,-1.0,317,566.0
4900,700,30.0,7,-1.0,365,670.0
5600,800,30.0,7,1.0,415,770.0
6300,900,22.0,7,1.0,461,878.0
7000,1000,8.0,7,-1.0,504,992.0
8400,1200,10.0,7,1.0,605,1190.0
9800,1400,-16.0,7,1.0,692,1416.0
11900,1700,-8.0,7,-1.0,846,1708.0
14000,2000,-8.0,7,-1.0,996,2008.0
17500,2500,40.0,7,1.0,1270,2460.0
21000,3000,22.0,7,1.0,1511,2978.0
28000,4000,64.0,7,1.0,2032,3936.0
35000,5000,96.0,7,1.0,2548,4904.0
42000,6000,98.0,7,-1.0,3049,5902.0
49000,7000,104.0,7,-1.0,3552,6896.0
56000,8000,104.0,7,1.0,4052,7896.0
63000,9000,110.0,7,-1.0,4555,8890.0
70000,10000,120.0,7,-1.0,5060,9880.0
