steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
7,1,1.0,7,1.0,1,0.0
14,2,0.0,7,-1.0,1,2.0
21,3,1.0,7,1.0,2,2.0
28,4,0.0,7,-1.0,2,4.0
35,5,-1.0,7,-1.0,2,6.0
42,6,0.0,7,1.0,3,6.0
49,7,1.0,7,1.0,4,6.0
56,8,2.0,7,1.0,5,6.0
63,9,3.0,7,1.0,6,6.0
70,10,4.0,7,1.0,7,6.0
84,12,2.0,7,-1.0,7,10.0
98,14,2.0,7,1.0,8,12.0
119,17,1.0,7,-1.0,9,16.0
140,20,0.0,7,1.0,10,20.0
175,25,-1.0,7,-1.0,12,26.0
210,30,-2.0,7,-1.0,14,32.0
280,40,-4.0,7,1.0,18,44.0
350,50,2.0,7,1.0,26,48.0
420,60,2.0,7,-1.0,31,58.0
490,70,2.0,7,1.0,36,68.0
560,80,8.0,7,1.0,44,72.0
630,90,10.0,7,1.0,50,80.0
700,100,16.0,7,1.0,58,84.0
840,120,32.0,7,1.0,76,88.0
980,140,50.0,7,1.0,95,90.0
1190,170,76.0,7,1.0,123,94.0
1400,200,104.0,7,1.0,152,96.0
1750,250,150.0,7,1.0,200,100.0
2100,300,200.0,7,1.0,250,100.0
2800,400,268.0,7,1.0,334,132.0
3500,500,278.0,7,1.0,389,222.0
4200,600,272.0,7,1.0,436,328.0
4900,700,278.0,7,1.0,489,422.0
5600,800,296.0,7,1.0,548,504.0
6300,900,298.0,7,-1.0,599,602.0
7000,1000,302.0,7,-1.0,651,698.0
8400,1200,314.0,7,1.0,757,886.0
9800,1400,328.0,7,1.0,864,1072.0
11900,1700,578.0,7,1.0,1139,1122.0
14000,2000,870.0,7,1.0,1435,1130.0
17500,2500,1370.0,7,1.0,1935,1130.0
21000,3000,1870.0,7,1.0,2435,1130.0
28000,4000,2780.0,7,1.0,3390,1220.0
35000,5000,3780.0,7,1.0,4390,1220.0
42000,6000,4762.0,7,1.0,5381,1238.0
49000,7000,5762.0,7,1.0,6381,1238.0
56000,8000,6696.0,7,1.0,7348,1304.0
63000,9000,7694.0,7,1.0,8347,1306.0
70000,10000,8692.0,7,1.0,9346,1308.0
