steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.003333333333333334,30,-0.003333333333333334,1,0
60,2,-0.008333333333333331,30,-0.005,2,0
90,3,-0.013333333333333327,30,-0.005,3,0
120,4,-0.018000000000000002,30,-0.004666666666666667,4,0
150,5,-0.024333333333333363,30,-0.006333333333333332,5,0
180,6,-0.03100000000000006,30,-0.006666666666666665,6,0
210,7,-0.03600000000000003,30,-0.005,7,0
240,8,-0.041666666666666664,30,-0.005666666666666666,8,0
270,9,-0.0463333333333333,30,-0.004666666666666667,9,0
300,10,-0.05099999999999994,30,-0.004666666666666667,10,0
360,12,-0.06266666666666654,30,-0.005666666666666666,12,0
420,14,-0.07233333333333335,30,-0.004333333333333334,14,0
510,17,-0.08833333333333358,30,-0.005,17,0
600,20,-0.1050000000000005,30,-0.005,20,0
750,25,-0.12633333333333407,30,-0.004666666666666667,25,0
900,30,-0.15233333333333338,30,-0.005666666666666666,30,0
1200,40,-0.1976666666666655,30,-0.003333333333333334,40,0
1500,50,-0.23966666666666436,30,-0.003333333333333334,50,0
1800,60,-0.28033333333333244,30,-0.005333333333333333,60,0
2100,70,-0.3146666666666677,30,-0.0023333333333333335,70,0
2400,80,-0.3460000000000028,30,-0.0023333333333333335,80,0
2700,90,-0.3823333333333382,30,-0.0023333333333333335,90,0
3000,100,-0.4060000000000062,30,-0.0023333333333333335,100,0
3600,120,-0.45300000000000884,30,-0.002,120,0
4200,140,-0.4956666666666779,30,-0.0016666666666666666,140,0
5100,170,-0.5853333333333354,30,-0.0023333333333333335,170,0
6000,200,-0.6696666666666594,30,-0.0030000000000000005,200,0
7500,250,-0.8553333333333056,30,-0.003333333333333334,250,0
9000,300,-0.9739999999999592,30,-0.002,300,0
12000,400,-1.3313333333332533,30,-0.004000000000000001,400,0
15000,500,-1.734333333333209,30,-0.0036666666666666675,500,0
18000,600,-2.1046666666665015,30,-0.0023333333333333335,600,0
21000,700,-2.463666666666462,30,-0.005,700,0
24000,800,-2.617666666666445,30,-0.001,800,0
27000,900,-2.719999999999767,30,-0.001,900,0
30000,1000,-2.7993333333330916,30,-0.0003333333333333333,1000,0
36000,1200,-2.9059999999997466,30,-0.0003333333333333333,1200,0
42000,1400,-2.973999999999739,30,-0.0003333333333333333,1400,0
51000,1700,-3.0746666666663947,30,-0.0003333333333333333,1700,0
60000,2000,-3.2509999999997086,30,-0.0006666666666666666,2000,0
75000,2500,-3.675333333332995,30,-0.0006666666666666666,2500,0
90000,3000,-3.8006666666663147,30,0.0,3000,0
120000,4000,-3.8746666666663065,30,-0.0006666666666666666,4000,0
150000,5000,-4.437333333333494,30,-0.001,5000,0
180000,6000,-4.715333333333834,30,-0.0003333333333333333,6000,0
210000,7000,-4.722333333333842,30,0.0,7000,0
240000,8000,-5.51433333333481,30,-0.0003333333333333333,8000,0
270000,9000,-5.603000000001585,30,0.0,9000,0
300000,10000,-5.808000000001836,30,0.0,10000,0
