steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.005599999999999998,50,-0.005599999999999998,1,0
100,2,-0.010800000000000002,50,-0.005199999999999999,2,0
150,3,-0.015400000000000014,50,-0.0046,3,0
200,4,-0.020999999999999984,50,-0.005599999999999998,4,0
250,5,-0.02499999999999996,50,-0.004000000000000001,5,0
300,6,-0.029599999999999932,50,-0.0046,6,0
350,7,-0.034199999999999904,50,-0.0046,7,0
400,8,-0.03799999999999988,50,-0.0038000000000000013,8,0
450,9,-0.04319999999999985,50,-0.005199999999999999,9,0
500,10,-0.048999999999999815,50,-0.005799999999999998,10,0
600,12,-0.05819999999999976,50,-0.0046,12,0
700,14,-0.37299236888252757,50,-0.0048,14,0
850,17,1.7900530550036826,50,0.12431491342613053,17,0
1000,20,3.1343243781575505,50,-0.005199999999999999,20,0
1250,25,3.110324378157553,50,-0.004999999999999999,24,0
1500,30,3.085924378157556,50,-0.005799999999999998,29,0
2000,40,3.6208141377142424,50,-0.004999999999999999,39,0
2500,50,3.6103093768531607,50,-0.005599999999999998,49,0
3000,60,2.9503288099691467,50,-0.006199999999999997,59,0
3500,70,2.8997288099691523,50,-0.004000000000000001,68,0
4000,80,2.846728809969158,50,-0.0053999999999999986,78,0
4500,90,2.791328809969164,50,-0.005199999999999999,88,0
5000,100,2.7439288099691694,50,-0.0046,97,0
6000,120,2.6245671783799627,50,-0.003400000000000001,117,0
7000,140,2.537967178379972,50,-0.004200000000000001,137,0
8500,170,2.3711192891430524,50,-0.0046,167,0
10000,200,1.5050663340569057,50,-0.0053999999999999986,196,0
12500,250,1.2622663340569324,50,-0.0048,245,0
15000,300,1.029266334056958,50,-0.0048,289,0
20000,400,0.6048663340570049,50,-0.0046,386,0
25000,500,0.23406633405704347,50,-0.003200000000000001,486,0
30000,600,-0.7945640824263479,50,-0.0024000000000000007,584,0
35000,700,-1.5336407572593884,50,-0.003400000000000001,684,0
40000,800,-1.8688407572593515,50,-0.003000000000000001,784,0
45000,900,-1.5496926238115054,50,-0.003400000000000001,884,0
50000,1000,-2.834085026411371,50,-0.004999999999999999,982,0
60000,1200,-4.0306926557045575,50,-0.004000000000000001,1176,0
70000,1400,-4.616692655705794,50,-0.0024000000000000007,1375,0
85000,1700,-4.786519892149562,50,-0.0044,1674,0
100000,2000,-6.138362614835378,50,-0.0020000000000000005,1972,0
125000,2500,-0.6474294224976891,50,-0.006399999999999997,2471,0
150000,3000,-8.071253675260142,50,-0.0046,2956,0
200000,4000,-13.631909370681898,50,-0.003400000000000001,3941,0
250000,5000,-22.89150613228635,50,-0.0020000000000000005,4938,0
300000,6000,-30.947391270496777,50,-0.0038000000000000013,5938,0
350000,7000,-40.64006886608742,50,-0.0026000000000000007,6938,0
400000,8000,-25.568927266855056,50,-0.0046,7922,0
450000,9000,-41.32225369219306,50,-0.004999999999999999,8894,0
500000,10000,-52.017132996051,50,-0.006399999999999997,9856,0
