steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,1.0,3,-1.0,3,4.0
18,6,2.0,3,1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,4.0,3,1.0,6,4.0
27,9,5.0,3,1.0,7,4.0
30,10,4.0,3,-1.0,7,6.0
36,12,6.0,3,1.0,9,6.0
42,14,4.0,3,-1.0,9,10.0
51,17,1.0,3,-1.0,9,16.0
60,20,0.0,3,1.0,10,20.0
75,25,-3.0,3,-1.0,11,28.0
90,30,-2.0,3,1.0,14,32.0
120,40,-2.0,3,-1.0,19,42.0
150,50,-4.0,3,-1.0,23,54.0
180,60,-4.0,3,1.0,28,64.0
210,70,-6.0,3,-1.0,32,76.0
240,80,0.0,3,1.0,40,80.0
270,90,-4.0,3,1.0,43,94.0
300,100,2.0,3,-1.0,51,98.0
360,120,-10.0,3,-1.0,55,130.0
420,140,-10.0,3,-1.0,65,150.0
510,170,-10.0,3,-1.0,80,180.0
600,200,-4.0,3,1.0,98,204.0
750,250,6.0,3,-1.0,128,244.0
900,300,28.0,3,-1.0,164,272.0
1200,400,60.0,3,1.0,230,340.0
1500,500,88.0,3,1.0,294,412.0
1800,600,128.0,3,-1.0,364,472.0
2100,700,146.0,3,-1.0,423,554.0
2400,800,176.0,3,1.0,488,624.0
2700,900,214.0,3,1.0,557,686.0
3000,1000,248.0,3,1.0,624,752.0
3600,1200,318.0,3,-1.0,759,882.0
4200,1400,406.0,3,-1.0,903,994.0
5100,1700,516.0,3,1.0,1108,1184.0
6000,2000,658.0,3,-1.0,1329,1342.0
7500,2500,926.0,3,-1.0,1713,1574.0
9000,3000,1180.0,3,1.0,2090,1820.0
12000,4000,1718.0,3,1.0,2859,2282.0
15000,5000,2292.0,3,1.0,3646,2708.0
18000,6000,2874.0,3,1.0,4437,3126.0
21000,7000,3476.0,3,1.0,5238,3524.0
24000,8000,3972.0,3,1.0,5986,4028.0
27000,9000,4526.0,3,1.0,6763,4474.0
30000,10000,5132.0,3,1.0,7566,4868.0
