steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.007500000000000003,20,-0.007500000000000003,1,0
40,2,-0.013500000000000009,20,-0.006000000000000002,2,0
60,3,-0.021000000000000015,20,-0.007500000000000003,3,0
80,4,-0.028500000000000022,20,-0.007500000000000003,4,0
100,5,-0.03400000000000002,20,-0.005500000000000001,5,0
120,6,-0.03850000000000003,20,-0.0045000000000000005,6,0
140,7,-0.04300000000000003,20,-0.0045000000000000005,7,0
160,8,-0.048000000000000036,20,-0.005000000000000001,8,0
180,9,-0.05350000000000004,20,-0.005500000000000001,9,0
200,10,-0.059000000000000045,20,-0.005500000000000001,10,0
240,12,-0.06950000000000005,20,-0.005500000000000001,12,0
280,14,-0.07950000000000006,20,-0.005000000000000001,14,0
340,17,-0.09550000000000007,20,-0.0045000000000000005,17,0
400,20,-0.11250000000000009,20,-0.007500000000000003,20,0
500,25,-0.1380000000000001,20,-0.005500000000000001,25,0
600,30,-0.16600000000000012,20,-0.004,30,0
800,40,-0.21100000000000016,20,-0.004,40,0
1000,50,-0.2585000000000002,20,-0.003,50,0
1200,60,-0.3060000000000002,20,-0.0045000000000000005,60,0
1400,70,-0.34250000000000025,20,-0.0045000000000000005,70,0
1600,80,-0.3750000000000003,20,-0.003,80,0
1800,90,-0.4105000000000003,20,-0.0035,90,0
2000,100,-0.44700000000000034,20,-0.003,100,0
2400,120,-0.5184999999999983,20,-0.0035,120,0
2800,140,-0.5819999999999913,20,-0.0025,140,0
3400,170,-0.6624999999999824,20,-0.0025,170,0
4000,200,-0.7374999999999742,20,-0.0025,200,0
5000,250,-0.838499999999963,20,-0.0015,250,0
6000,300,-0.9454999999999513,20,-0.0015,300,0
8000,400,-1.0894999999999355,20,-0.0015,400,0
10000,500,-1.2239999999999207,20,-0.001,500,0
12000,600,-1.330999999999909,20,-0.001,600,0
14000,700,-1.465499999999894,20,-0.001,700,0
16000,800,-1.5684999999998828,20,-0.001,800,0
18000,900,-1.6694999999998716,20,-0.001,900,0
20000,1000,-1.7699999999998606,20,-0.001,1000,0
24000,1200,-1.9799999999998374,20,-0.001,1200,0
28000,1400,-2.1859999999998974,20,-0.001,1400,0
34000,1700,-2.4864999999999977,20,-0.001,1700,0
40000,2000,-3.0075000000001717,20,-0.001,2000,0
50000,2500,-3.6420000000003836,20,-0.0005,2500,0
60000,3000,-4.080500000000458,20,-0.0025,3000,0
80000,4000,-5.960499999999416,20,-0.0035,4000,0
100000,5000,-8.893499999999378,20,-0.0005,5000,0
120000,6000,-9.736500000000408,20,-0.0005,6000,0
140000,7000,-14.599500000006351,20,-0.005500000000000001,7000,0
160000,8000,-20.099499999998507,20,-0.005500000000000001,8000,0
180000,9000,-22.971499999991813,20,0.0,9000,0
200000,10000,-23.150499999991396,20,-0.0005,10000,0
