steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,2.0,3,-1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,2.0,3,-1.0,6,8.0
36,12,2.0,3,1.0,7,10.0
42,14,4.0,3,1.0,9,10.0
51,17,7.0,3,1.0,12,10.0
60,20,6.0,3,-1.0,13,14.0
75,25,5.0,3,-1.0,15,20.0
90,30,4.0,3,-1.0,17,26.0
120,40,10.0,3,1.0,25,30.0
150,50,10.0,3,-1.0,30,40.0
180,60,16.0,3,-1.0,38,44.0
210,70,18.0,3,1.0,44,52.0
240,80,22.0,3,-1.0,51,58.0
270,90,20.0,3,1.0,55,70.0
300,100,16.0,3,-1.0,58,84.0
360,120,18.0,3,1.0,69,102.0
420,140,10.0,3,-1.0,75,130.0
510,170,10.0,3,1.0,90,160.0
600,200,16.0,3,-1.0,108,184.0
750,250,32.0,3,-1.0,141,218.0
900,300,36.0,3,1.0,168,264.0
1200,400,50.0,3,-1.0,225,350.0
1500,500,52.0,3,-1.0,276,448.0
1800,600,76.0,3,1.0,338,524.0
2100,700,106.0,3,1.0,403,594.0
2400,800,154.0,3,-1.0,477,646.0
2700,900,188.0,3,-1.0,544,712.0
3000,1000,220.0,3,1.0,610,780.0
3600,1200,292.0,3,-1.0,746,908.0
4200,1400,380.0,3,1.0,890,1020.0
5100,1700,472.0,3,1.0,1086,1228.0
6000,2000,574.0,3,1.0,1287,1426.0
7500,2500,766.0,3,1.0,1633,1734.0
9000,3000,948.0,3,1.0,1974,2052.0
12000,4000,1330.0,3,-1.0,2665,2670.0
15000,5000,1658.0,3,-1.0,3329,3342.0
18000,6000,2122.0,3,1.0,4061,3878.0
21000,7000,2554.0,3,1.0,4777,4446.0
24000,8000,3046.0,3,-1.0,5523,4954.0
27000,9000,3500.0,3,1.0,6250,5500.0
30000,10000,3962.0,3,1.0,6981,6038.0
