steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,1.0,101,1.0,1,0.0
202,2,2.0,101,1.0,2,0.0
303,3,3.0,101,1.0,3,0.0
404,4,2.0,101,-1.0,3,2.0
505,5,3.0,101,1.0,4,2.0
606,6,2.0,101,-1.0,4,4.0
707,7,3.0,101,1.0,5,4.0
808,8,4.0,101,1.0,6,4.0
909,9,5.0,101,1.0,7,4.0
1010,10,6.0,101,1.0,8,4.0
1212,12,8.0,101,1.0,10,4.0
1414,14,6.0,101,-1.0,10,8.0
1717,17,3.0,101,-1.0,10,14.0
2020,20,4.0,101,1.0,12,16.0
2525,25,5.0,101,1.0,15,20.0
3030,30,2.0,101,-1.0,16,28.0
4040,40,6.0,101,-1.0,23,34.0
5050,50,4.0,101,1.0,27,46.0
6060,60,0.0,101,-1.0,30,60.0
7070,70,0.0,101,1.0,35,70.0
8080,80,2.0,101,-1.0,41,78.0
9090,90,0.0,101,-1.0,45,90.0
10100,100,2.0,101,1.0,51,98.0
12120,120,6.0,101,1.0,63,114.0
14140,140,14.0,101,1.0,77,126.0
17170,170,18.0,101,1.0,94,152.0
20200,200,12.0,101,-1.0,106,188.0
25250,250,10.0,101,-1.0,130,240.0
30300,300,36.0,101,-1.0,168,264.0
40400,400,86.0,101,1.0,243,314.0
50500,500,148.0,101,1.0,324,352.0
60600,600,240.0,101,1.0,420,360.0
70700,700,334.0,101,1.0,517,366.0
80800,800,426.0,101,1.0,613,374.0
90900,900,514.0,101,-1.0,707,386.0
101000,1000,614.0,101,1.0,807,386.0
121200,1200,690.0,101,-1.0,945,510.0
141400,1400,668.0,101,1.0,1034,732.0
171700,1700,644.0,101,-1.0,1172,1056.0
202000,2000,654.0,101,1.0,1327,1346.0
252500,2500,860.0,101,1.0,1680,1640.0
303000,3000,944.0,101,1.0,1972,2056.0
404000,4000,920.0,101,-1.0,2460,3080.0
505000,5000,936.0,101,1.0,2968,4064.0
606000,6000,946.0,101,1.0,3473,5054.0
707000,7000,978.0,101,-1.0,3989,6022.0
808000,8000,932.0,101,1.0,4466,7068.0
909000,9000,916.0,101,-1.0,4958,8084.0
1010000,10000,916.0,101,-1.0,5458,9084.0
