steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-3.0,3,-1.0,0,6.0
12,4,-4.0,3,-1.0,0,8.0
15,5,-5.0,3,-1.0,0,10.0
18,6,-6.0,3,-1.0,0,12.0
21,7,-7.0,3,-1.0,0,14.0
24,8,-6.0,3,1.0,1,14.0
27,9,-5.0,3,1.0,2,14.0
30,10,-4.0,3,1.0,3,14.0
36,12,-2.0,3,1.0,5,14.0
42,14,0.0,3,1.0,7,14.0
51,17,1.0,3,-1.0,9,16.0
60,20,0.0,3,-1.0,10,20.0
75,25,1.0,3,-1.0,13,24.0
90,30,0.0,3,-1.0,15,30.0
120,40,0.0,3,1.0,20,40.0
150,50,4.0,3,-1.0,27,46.0
180,60,8.0,3,-1.0,34,52.0
210,70,10.0,3,1.0,40,60.0
240,80,6.0,3,-1.0,43,74.0
270,90,10.0,3,1.0,50,80.0
300,100,8.0,3,-1.0,54,92.0
360,120,10.0,3,1.0,65,110.0
420,140,10.0,3,-1.0,75,130.0
510,170,14.0,3,-1.0,92,156.0
600,200,6.0,3,1.0,103,194.0
750,250,8.0,3,-1.0,129,242.0
900,300,6.0,3,1.0,153,294.0
1200,400,10.0,3,1.0,205,390.0
1500,500,0.0,3,-1.0,250,500.0
1800,600,-10.0,3,1.0,295,610.0
2100,700,12.0,3,1.0,356,688.0
2400,800,14.0,3,1.0,407,786.0
2700,900,24.0,3,-1.0,462,876.0
3000,1000,34.0,3,-1.0,517,966.0
3600,1200,64.0,3,-1.0,632,1136.0
4200,1400,96.0,3,-1.0,748,1304.0
5100,1700,116.0,3,1.0,908,1584.0
6000,2000,134.0,3,-1.0,1067,1866.0
7500,2500,178.0,3,-1.0,1339,2322.0
9000,3000,198.0,3,1.0,1599,2802.0
12000,4000,302.0,3,-1.0,2151,3698.0
15000,5000,334.0,3,1.0,2667,4666.0
18000,6000,440.0,3,-1.0,3220,5560.0
21000,7000,520.0,3,1.0,3760,6480.0
24000,8000,662.0,3,1.0,4331,7338.0
27000,9000,774.0,3,-1.0,4887,8226.0
30000,10000,844.0,3,1.0,5422,9156.0
