steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-1.0,3,1.0,1,4.0
12,4,0.0,3,1.0,2,4.0
15,5,-1.0,3,-1.0,2,6.0
18,6,0.0,3,1.0,3,6.0
21,7,-1.0,3,-1.0,3,8.0
24,8,-2.0,3,-1.0,3,10.0
27,9,-3.0,3,-1.0,3,12.0
30,10,-4.0,3,-1.0,3,14.0
36,12,-6.0,3,-1.0,3,18.0
42,14,-6.0,3,-1.0,4,20.0
51,17,-7.0,3,-1.0,5,24.0
60,20,-8.0,3,1.0,6,28.0
75,25,-11.0,3,-1.0,7,36.0
90,30,-10.0,3,1.0,10,40.0
120,40,-10.0,3,-1.0,15,50.0
150,50,-4.0,3,1.0,23,54.0
180,60,-6.0,3,-1.0,27,66.0
210,70,-4.0,3,-1.0,33,74.0
240,80,-2.0,3,-1.0,39,82.0
270,90,0.0,3,1.0,45,90.0
300,100,4.0,3,-1.0,52,96.0
360,120,8.0,3,-1.0,64,112.0
420,140,8.0,3,1.0,74,132.0
510,170,8.0,3,-1.0,89,162.0
600,200,16.0,3,1.0,108,184.0
750,250,14.0,3,-1.0,132,236.0
900,300,20.0,3,1.0,160,280.0
1200,400,28.0,3,1.0,214,372.0
1500,500,42.0,3,1.0,271,458.0
1800,600,60.0,3,1.0,330,540.0
2100,700,76.0,3,1.0,388,624.0
2400,800,78.0,3,1.0,439,722.0
2700,900,90.0,3,-1.0,495,810.0
3000,1000,104.0,3,1.0,552,896.0
3600,1200,120.0,3,-1.0,660,1080.0
4200,1400,146.0,3,1.0,773,1254.0
5100,1700,204.0,3,-1.0,952,1496.0
6000,2000,242.0,3,1.0,1121,1758.0
7500,2500,310.0,3,1.0,1405,2190.0
9000,3000,362.0,3,1.0,1681,2638.0
12000,4000,536.0,3,1.0,2268,3464.0
15000,5000,760.0,3,-1.0,2880,4240.0
18000,6000,986.0,3,-1.0,3493,5014.0
21000,7000,1138.0,3,-1.0,4069,5862.0
24000,8000,1380.0,3,1.0,4690,6620.0
27000,9000,1634.0,3,1.0,5317,7366.0
30000,10000,1856.0,3,1.0,5928,8144.0
