steps,episode,total_return,episode_len,episode_return,total_regret
14,1,-4.0,14,-4.0,2.0
28,2,-4.0,14,0.0,4.0
42,3,-6.0,14,-2.0,4.0
56,4,-4.0,14,2.0,4.0
70,5,4.0,14,8.0,4.0
84,6,2.0,14,-2.0,6.0
98,7,0.0,14,-2.0,8.0
112,8,0.0,14,0.0,10.0
126,9,-8.0,14,-8.0,12.0
140,10,-8.0,14,0.0,12.0
168,12,-8.0,14,-4.0,14.0
196,14,-4.0,14,4.0,16.0
238,17,-10.0,14,-8.0,20.0
280,20,-12.0,14,-4.0,24.0
350,25,-2.0,14,4.0,34.0
420,30,-4.0,14,2.0,36.0
560,40,2.0,14,0.0,40.0
700,50,-14.0,14,-4.0,54.0
840,60,-16.0,14,-4.0,66.0
980,70,-32.0,14,8.0,78.0
1120,80,-50.0,14,-6.0,92.0
1260,90,-30.0,14,-6.0,104.0
1400,100,-36.0,14,0.0,114.0
1680,120,-34.0,14,10.0,128.0
1960,140,-44.0,14,0.0,146.0
2380,170,-48.0,14,2.0,172.0
2800,200,-48.0,14,4.0,206.0
3500,250,-10.0,14,6.0,250.0
4200,300,2.0,14,0.0,290.0
5600,400,-32.0,14,4.0,402.0
7000,500,6.0,14,-2.0,492.0
8400,600,30.0,14,4.0,594.0
9800,700,72.0,14,-4.0,686.0
11200,800,78.0,14,-4.0,782.0
12600,900,22.0,14,6.0,884.0
14000,1000,70.0,14,0.0,958.0
16800,1200,138.0,14,10.0,1146.0
19600,1400,178.0,14,-2.0,1338.0
23800,1700,198.0,14,2.0,1652.0
28000,2000,172.0,14,4.0,2012.0
35000,2500,96.0,14,-8.0,2526.0
42000,3000,-4.0,14,0.0,3002.0
56000,4000,254.0,14,0.0,3916.0
70000,5000,510.0,14,-6.0,4744.0
84000,6000,506.0,14,0.0,5586.0
98000,7000,672.0,14,-2.0,6342.0
112000,8000,1062.0,14,-2.0,7046.0
126000,9000,1134.0,14,2.0,7768.0
140000,10000,1476.0,14,-2.0,8388.0
