steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.006000000000000002,20,-0.006000000000000002,1,0
40,2,-0.011500000000000007,20,-0.005500000000000001,2,0
60,3,-0.01600000000000001,20,-0.0045000000000000005,3,0
80,4,-0.023000000000000017,20,-0.007000000000000003,3,0
100,5,-0.02800000000000002,20,-0.005000000000000001,4,0
120,6,-0.03400000000000002,20,-0.006000000000000002,5,0
140,7,-0.03900000000000003,20,-0.005000000000000001,6,0
160,8,-0.04300000000000003,20,-0.004,7,0
180,9,1.2813345733675272,20,1.3243345733675274,8,0
200,10,1.2758345733675278,20,-0.005500000000000001,9,0
240,12,1.1431784694994227,20,-0.006000000000000002,11,0
280,14,1.130678469499424,20,-0.006500000000000002,12,0
340,17,1.1161784694994257,20,-0.004,15,0
400,20,1.1006784694994274,20,-0.006000000000000002,18,0
500,25,1.0716784694994306,20,-0.005500000000000001,23,0
600,30,1.0426784694994338,20,-0.005500000000000001,28,0
800,40,2.187688209707468,20,1.1950097402080284,37,0
1000,50,1.631456364064729,20,-0.005000000000000001,47,0
1200,60,2.376659592626398,20,-0.0045000000000000005,56,0
1400,70,2.326659592626381,20,-0.0035,66,0
1600,80,1.165821826957991,20,-0.006000000000000002,76,0
1800,90,1.4207739385829643,20,-0.007000000000000003,86,0
2000,100,1.4037525168066027,20,4.3468492492487396e-05,95,0
2400,120,3.943562751360158,20,-0.004,115,0
2800,140,2.1048939623659586,20,-0.008000000000000004,133,0
3400,170,1.0029201438460413,20,-0.005000000000000001,162,0
4000,200,0.7764626174511148,20,-0.006500000000000002,192,0
5000,250,5.0398715501813145,20,-0.40921963760099084,239,0
6000,300,6.118430577268357,20,0.10185132435100686,289,0
8000,400,6.973897294670104,20,-0.0045000000000000005,384,0
10000,500,8.680414352703357,20,-0.005500000000000001,479,0
12000,600,6.914103909710378,20,-0.0035,576,0
14000,700,2.03354805475672,20,-0.0045000000000000005,672,0
16000,800,4.2402873742098475,20,-0.0045000000000000005,766,0
18000,900,6.311608857285398,20,-0.005500000000000001,862,0
20000,1000,7.291466389116788,20,-0.005500000000000001,957,0
24000,1200,2.7400213299472522,20,-0.005000000000000001,1146,0
28000,1400,2.7455048125393344,20,-0.9049078014272544,1340,0
34000,1700,0.8767286748417462,20,-0.24066569821298703,1624,0
40000,2000,26.516156827108013,20,-0.006000000000000002,1910,0
50000,2500,27.705195255351498,20,-0.7923114689429536,2384,0
60000,3000,33.37896033718107,20,-0.054017333248709554,2856,0
80000,4000,22.102141829719827,20,-0.008000000000000004,3770,0
100000,5000,30.550761203245255,20,-0.007500000000000003,4738,0
120000,6000,26.04684438088452,20,-0.005000000000000001,5615,0
140000,7000,31.63805488781211,20,-0.005500000000000001,6545,0
160000,8000,11.491881517902936,20,0.6873309281461861,7400,0
180000,9000,1.959495993089901,20,-0.005000000000000001,8346,0
200000,10000,-5.345807490508699,20,-0.0045000000000000005,9328,0
