steps,episode,total_return,episode_len,episode_return,total_regret
1,1,3.314053944530881,1,3.314053944530881,0.0
2,2,-2.3093232499540615,1,-5.623377194484942,0.19999999999999996
3,3,0.28420931762875146,1,2.593532567582813,1.0
4,4,5.997403466560132,1,5.713194148931381,1.6
5,5,0.7197083229963583,1,-5.277695143563774,1.9
6,6,0.5832281308014966,1,-0.13648019219486174,2.5999999999999996
7,7,15.017494763742908,1,14.434266632941412,2.9999999999999996
8,8,21.605056367393843,1,6.587561603650936,3.3999999999999995
9,9,19.138910954422556,1,-2.4661454129712874,4.1
10,10,8.739478322015383,1,-10.399432632407173,5.1
12,12,27.307751489167156,1,18.449255170053487,6.4
14,14,12.598849015605671,1,-7.730750214920436,7.9
17,17,23.848962346671456,1,0.9539737093549902,8.700000000000001
20,20,22.912283820136324,1,-4.913762378042401,9.700000000000001
25,25,22.23962689433715,1,1.614389366159231,13.3
30,30,2.987967186917878,1,-10.655105442588994,15.200000000000001
40,40,-4.305608886364453,1,8.699537943049986,21.500000000000004
50,50,18.060784491704577,1,-5.685100406394465,25.200000000000003
60,60,39.01444633308159,1,3.742473370783066,29.600000000000005
70,70,82.67952764066301,1,19.33982469373814,35.0
80,80,48.91443794897894,1,5.072392956437728,40.199999999999996
90,90,104.1365364044164,1,5.5701661500719215,46.599999999999994
100,100,69.91512208572166,1,1.7566620963045432,51.19999999999998
120,120,51.45038087917652,1,-9.670873706927983,61.99999999999997
140,140,19.736857644339313,1,-6.056386091974861,71.89999999999996
170,170,37.50963456192511,1,-5.579287354901712,83.99999999999994
200,200,59.53846811289821,1,6.511715046752363,97.89999999999992
250,250,88.77706236366583,1,-1.6594189756950826,122.09999999999994
300,300,74.84353321447396,1,-5.29552337274979,144.69999999999996
400,400,156.65958016573157,1,11.22008935470763,192.30000000000004
500,500,183.85973263758322,1,14.136837481452144,235.69999999999985
600,600,292.62262766245806,1,-9.767203401981163,287.40000000000003
700,700,388.50853121501785,1,7.385381435409126,333.39999999999986
800,800,344.27207033018664,1,2.279060247684483,380.60000000000014
900,900,425.06149133667,1,9.428879720300838,431.5000000000002
1000,1000,314.5607168781123,1,-16.30046008062948,484.4000000000001
1200,1200,480.48392144778535,1,1.2407922962436557,577.5999999999988
1400,1400,616.7343542864058,1,-19.907136653865116,662.6999999999978
1700,1700,804.4796084802714,1,-3.374437186173745,784.0999999999993
2000,2000,1012.984176035336,1,-7.132057248527316,890.5000000000019
2500,2500,1524.1642977751915,1,-4.831139499105517,1072.4999999999998
3000,3000,2102.6823949228055,1,5.468705177648413,1235.69999999998
4000,4000,3293.766221942584,1,-8.558984944620152,1516.1999999999296
5000,5000,3318.002246913531,1,12.28231489549243,1732.5999999998635
6000,6000,3661.7892681145386,1,0.07223308646532589,1963.9999999998233
7000,7000,4404.803624772283,1,5.381635143004864,2126.399999999857
8000,8000,5650.891866808732,1,-2.257175300606176,2315.6999999998948
9000,9000,6099.608297433382,1,0.07786461608249495,2615.30000000005
10000,10000,7869.2628206513355,1,-4.158282329557167,2703.0000000000346
