steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.0,100,1.0
300,3,3.1,100,1.1
400,4,4.2,100,1.1
500,5,5.2,100,1.0
600,6,6.300000000000001,100,1.1
700,7,7.300000000000001,100,1.0
800,8,8.3,100,1.0
900,9,9.4,100,1.1
1000,10,10.4,100,1.0
1200,12,12.4,100,1.0
1400,14,14.5,100,1.0
1700,17,17.6,100,1.0
2000,20,20.700000000000003,100,1.1
2500,25,25.700000000000003,100,1.0
3000,30,30.700000000000003,100,1.0
4000,40,40.800000000000004,100,1.0
5000,50,51.10000000000001,100,1.0
6000,60,61.40000000000001,100,1.1
7000,70,71.5,100,1.0
8000,80,81.79999999999998,100,1.0
9000,90,92.09999999999997,100,1.0
10000,100,102.19999999999996,100,1.1
12000,120,122.59999999999994,100,1.0
14000,140,142.79999999999993,100,1.0
17000,170,173.1999999999999,100,1.0
20000,200,203.3999999999999,100,1.0
25000,250,253.79999999999987,100,1.0
30000,300,304.4,100,1.0
40000,400,405.4000000000002,100,1.0
50000,500,506.40000000000043,100,1.0
60000,600,606.6000000000005,100,1.0
70000,700,706.7000000000005,100,1.0
80000,800,807.0000000000006,100,1.0
90000,900,907.2000000000006,100,1.0
100000,1000,1007.3000000000006,100,1.0
