steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,0.0,3,-1.0,2,4.0
15,5,1.0,3,1.0,3,4.0
18,6,0.0,3,-1.0,3,6.0
21,7,-1.0,3,-1.0,3,8.0
24,8,0.0,3,1.0,4,8.0
27,9,-1.0,3,-1.0,4,10.0
30,10,-2.0,3,-1.0,4,12.0
36,12,0.0,3,1.0,6,12.0
42,14,0.0,3,-1.0,7,14.0
51,17,1.0,3,1.0,9,16.0
60,20,4.0,3,1.0,12,16.0
75,25,3.0,3,1.0,14,22.0
90,30,0.0,3,1.0,15,30.0
120,40,-2.0,3,1.0,19,42.0
150,50,-2.0,3,-1.0,24,52.0
180,60,-10.0,3,1.0,25,70.0
210,70,-8.0,3,-1.0,31,78.0
240,80,-8.0,3,1.0,36,88.0
270,90,-8.0,3,1.0,41,98.0
300,100,-2.0,3,-1.0,49,102.0
360,120,0.0,3,1.0,60,120.0
420,140,2.0,3,1.0,71,138.0
510,170,-6.0,3,-1.0,82,176.0
600,200,-12.0,3,-1.0,94,212.0
750,250,-18.0,3,1.0,116,268.0
900,300,-16.0,3,-1.0,142,316.0
1200,400,-22.0,3,1.0,189,422.0
1500,500,-34.0,3,-1.0,233,534.0
1800,600,-26.0,3,-1.0,287,626.0
2100,700,-16.0,3,-1.0,342,716.0
2400,800,-18.0,3,1.0,391,818.0
2700,900,-20.0,3,1.0,440,920.0
3000,1000,-14.0,3,1.0,493,1014.0
3600,1200,-10.0,3,1.0,595,1210.0
4200,1400,0.0,3,-1.0,700,1400.0
5100,1700,30.0,3,-1.0,865,1670.0
6000,2000,30.0,3,1.0,1015,1970.0
7500,2500,10.0,3,-1.0,1255,2490.0
9000,3000,20.0,3,1.0,1510,2980.0
12000,4000,-20.0,3,1.0,1990,4020.0
15000,5000,10.0,3,-1.0,2505,4990.0
18000,6000,-6.0,3,1.0,2997,6006.0
21000,7000,-42.0,3,1.0,3479,7042.0
24000,8000,-64.0,3,-1.0,3968,8064.0
27000,9000,-32.0,3,-1.0,4484,9032.0
30000,10000,-58.0,3,-1.0,4971,10058.0
