steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,-1.0,101,-1.0,0,2.0
202,2,0.0,101,1.0,1,2.0
303,3,1.0,101,1.0,2,2.0
404,4,2.0,101,1.0,3,2.0
505,5,1.0,101,-1.0,3,4.0
606,6,2.0,101,1.0,4,4.0
707,7,3.0,101,1.0,5,4.0
808,8,4.0,101,1.0,6,4.0
909,9,3.0,101,-1.0,6,6.0
1010,10,4.0,101,1.0,7,6.0
1212,12,4.0,101,-1.0,8,8.0
1414,14,2.0,101,-1.0,8,12.0
1717,17,1.0,101,-1.0,9,16.0
2020,20,4.0,101,1.0,12,16.0
2525,25,7.0,101,-1.0,16,18.0
3030,30,6.0,101,-1.0,18,24.0
4040,40,8.0,101,-1.0,24,32.0
5050,50,10.0,101,-1.0,30,40.0
6060,60,6.0,101,-1.0,33,54.0
7070,70,6.0,101,-1.0,38,64.0
8080,80,2.0,101,1.0,41,78.0
9090,90,-2.0,101,-1.0,44,92.0
10100,100,-6.0,101,-1.0,47,106.0
12120,120,-4.0,101,-1.0,58,124.0
14140,140,0.0,101,1.0,70,140.0
17170,170,2.0,101,-1.0,86,168.0
20200,200,-2.0,101,-1.0,99,202.0
25250,250,2.0,101,-1.0,126,248.0
30300,300,0.0,101,1.0,150,300.0
40400,400,6.0,101,1.0,203,394.0
50500,500,20.0,101,1.0,260,480.0
60600,600,16.0,101,-1.0,308,584.0
70700,700,28.0,101,-1.0,364,672.0
80800,800,6.0,101,1.0,403,794.0
90900,900,-2.0,101,1.0,449,902.0
101000,1000,6.0,101,-1.0,503,994.0
121200,1200,-2.0,101,1.0,599,1202.0
141400,1400,-22.0,101,1.0,689,1422.0
171700,1700,-2.0,101,-1.0,849,1702.0
202000,2000,-22.0,101,1.0,989,2022.0
252500,2500,-38.0,101,-1.0,1231,2538.0
303000,3000,-28.0,101,1.0,1486,3028.0
404000,4000,36.0,101,1.0,2018,3964.0
505000,5000,-16.0,101,1.0,2492,5016.0
606000,6000,-34.0,101,1.0,2983,6034.0
707000,7000,-14.0,101,1.0,3493,7014.0
808000,8000,-22.0,101,1.0,3989,8022.0
909000,9000,-2.0,101,-1.0,4499,9002.0
1010000,10000,26.0,101,1.0,5013,9974.0
