steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.006750000000000004,40,-0.006750000000000004,1,0
80,2,-0.01225000000000001,40,-0.005500000000000003,2,0
120,3,-0.018000000000000013,40,-0.005750000000000003,3,0
160,4,-0.023500000000000017,40,-0.005500000000000003,4,0
200,5,-0.02825000000000002,40,-0.0047500000000000025,5,0
240,6,-0.03300000000000002,40,-0.0047500000000000025,6,0
280,7,-0.03900000000000003,40,-0.006000000000000004,7,0
320,8,-0.04450000000000003,40,-0.005500000000000003,8,0
360,9,-0.04950000000000004,40,-0.005000000000000003,9,0
400,10,-0.05450000000000004,40,-0.005000000000000003,10,0
480,12,-0.06425000000000004,40,-0.005250000000000003,12,0
560,14,-0.07400000000000005,40,-0.004500000000000002,14,0
680,17,-0.08925000000000007,40,-0.005750000000000003,17,0
800,20,-0.10400000000000008,40,-0.005250000000000003,20,0
1000,25,-0.1305000000000001,40,-0.005000000000000003,25,0
1200,30,-0.1567500000000001,40,-0.0047500000000000025,30,0
1600,40,-0.20600000000000016,40,-0.004000000000000002,40,0
2000,50,-0.2552499999999996,40,-0.004250000000000002,50,0
2400,60,-0.3042499999999942,40,-0.004500000000000002,60,0
2800,70,-0.3539999999999887,40,-0.004500000000000002,70,0
3200,80,-0.40799999999998277,40,-0.005000000000000003,80,0
3600,90,-0.4632499999999767,40,-0.006000000000000004,90,0
4000,100,-0.5127499999999713,40,-0.005250000000000003,100,0
4800,120,-0.6049999999999611,40,-0.0037500000000000016,120,0
5600,140,-0.7009999999999506,40,-0.004250000000000002,140,0
6800,170,-0.8397499999999353,40,-0.005750000000000003,170,0
8000,200,-0.97799999999992,40,-0.005500000000000003,200,0
10000,250,-1.2202499999999912,40,-0.005000000000000003,250,0
12000,300,-1.45650000000007,40,-0.0035000000000000014,300,0
16000,400,-1.9070000000002205,40,-0.0037500000000000016,400,0
20000,500,-2.354000000000055,40,-0.0047500000000000025,500,0
24000,600,-2.8047499999998053,40,-0.005500000000000003,600,0
28000,700,-3.238749999999565,40,-0.004000000000000002,700,0
32000,800,-3.6402499999993423,40,-0.0027500000000000007,800,0
36000,900,-3.9659999999991618,40,-0.0022500000000000003,900,0
40000,1000,-4.270249999999473,40,-0.0037500000000000016,1000,0
48000,1200,-4.9480000000003015,40,-0.0037500000000000016,1200,0
56000,1400,-5.640750000001148,40,-0.0025000000000000005,1400,0
68000,1700,-6.846250000002621,40,-0.002,1700,0
80000,2000,-8.105500000003785,40,-0.003250000000000001,2000,0
100000,2500,-10.74624999999763,40,-0.0047500000000000025,2500,0
120000,3000,-12.773249999992906,40,-0.0022500000000000003,3000,0
160000,4000,-18.567499999997644,40,-0.0047500000000000025,4000,0
200000,5000,-25.077000000028725,40,-0.005500000000000003,5000,0
240000,6000,-30.516250000054697,40,-0.007250000000000005,6000,0
280000,7000,-34.59225000007416,40,-0.0025000000000000005,7000,0
320000,8000,-38.86950000009458,40,-0.006000000000000004,8000,0
360000,9000,-43.295000000115714,40,-0.003000000000000001,9000,0
400000,10000,-46.28350000012998,40,-0.002,10000,0
