steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,-1.0,3,-1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-3.0,3,-1.0,1,8.0
18,6,-4.0,3,-1.0,1,10.0
21,7,-5.0,3,-1.0,1,12.0
24,8,-6.0,3,-1.0,1,14.0
27,9,-5.0,3,1.0,2,14.0
30,10,-4.0,3,1.0,3,14.0
36,12,-4.0,3,-1.0,4,16.0
42,14,-6.0,3,-1.0,4,20.0
51,17,-7.0,3,-1.0,5,24.0
60,20,-6.0,3,1.0,7,26.0
75,25,-5.0,3,1.0,10,30.0
90,30,-6.0,3,-1.0,12,36.0
120,40,0.0,3,1.0,20,40.0
150,50,0.0,3,-1.0,25,50.0
180,60,0.0,3,1.0,30,60.0
210,70,0.0,3,1.0,35,70.0
240,80,-6.0,3,-1.0,37,86.0
270,90,-4.0,3,1.0,43,94.0
300,100,-2.0,3,1.0,49,102.0
360,120,-2.0,3,1.0,59,122.0
420,140,4.0,3,1.0,72,136.0
510,170,-4.0,3,1.0,83,174.0
600,200,-8.0,3,-1.0,96,208.0
750,250,2.0,3,1.0,126,248.0
900,300,0.0,3,-1.0,150,300.0
1200,400,4.0,3,-1.0,202,396.0
1500,500,8.0,3,-1.0,254,492.0
1800,600,18.0,3,1.0,309,582.0
2100,700,16.0,3,1.0,358,684.0
2400,800,16.0,3,-1.0,408,784.0
2700,900,6.0,3,-1.0,453,894.0
3000,1000,18.0,3,1.0,509,982.0
3600,1200,24.0,3,1.0,612,1176.0
4200,1400,36.0,3,-1.0,718,1364.0
5100,1700,50.0,3,1.0,875,1650.0
6000,2000,58.0,3,-1.0,1029,1942.0
7500,2500,20.0,3,1.0,1260,2480.0
9000,3000,22.0,3,-1.0,1511,2978.0
12000,4000,42.0,3,1.0,2021,3958.0
15000,5000,70.0,3,-1.0,2535,4930.0
18000,6000,30.0,3,1.0,3015,5970.0
21000,7000,32.0,3,-1.0,3516,6968.0
24000,8000,110.0,3,1.0,4055,7890.0
27000,9000,100.0,3,-1.0,4550,8900.0
30000,10000,80.0,3,-1.0,5040,9920.0
