steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.003250000000000001,40,-0.003250000000000001,1,0
80,2,-0.008250000000000006,40,-0.005000000000000003,2,0
120,3,-0.011750000000000009,40,-0.0035000000000000014,3,0
160,4,-0.01650000000000001,40,-0.0047500000000000025,4,0
200,5,-0.021750000000000016,40,-0.005250000000000003,5,0
240,6,-0.02675000000000002,40,-0.005000000000000003,6,0
280,7,-0.03125000000000002,40,-0.004500000000000002,7,0
320,8,-0.036500000000000025,40,-0.005250000000000003,8,0
360,9,-0.04150000000000003,40,-0.005000000000000003,9,0
400,10,-0.046000000000000034,40,-0.004500000000000002,10,0
480,12,-0.05500000000000004,40,-0.004250000000000002,12,0
560,14,-0.06375000000000004,40,-0.004250000000000002,14,0
680,17,-0.07950000000000006,40,-0.004000000000000002,17,0
800,20,-0.09575000000000007,40,-0.005500000000000003,20,0
1000,25,-0.1222500000000001,40,-0.005000000000000003,25,0
1200,30,-0.1487500000000001,40,-0.005750000000000003,30,0
1600,40,-0.19350000000000014,40,-0.005000000000000003,40,0
2000,50,-0.2465000000000002,40,-0.005500000000000003,50,0
2400,60,-0.2942499999999953,40,-0.005250000000000003,60,0
2800,70,-0.34374999999998984,40,-0.0037500000000000016,70,0
3200,80,-0.3932499999999844,40,-0.0047500000000000025,80,0
3600,90,-0.44274999999997894,40,-0.006500000000000004,90,0
4000,100,-0.49074999999997365,40,-0.004500000000000002,100,0
4800,120,-0.5899999999999628,40,-0.004500000000000002,120,0
5600,140,-0.6892499999999518,40,-0.0047500000000000025,140,0
6800,170,-0.8354999999999357,40,-0.005000000000000003,170,0
8000,200,-0.9757499999999203,40,-0.005000000000000003,200,0
10000,250,-1.2209999999999914,40,-0.004500000000000002,250,0
12000,300,-1.4552500000000697,40,-0.004250000000000002,300,0
16000,400,-1.914250000000223,40,-0.004500000000000002,400,0
20000,500,-2.3640000000000496,40,-0.0037500000000000016,500,0
24000,600,-2.816499999999799,40,-0.005250000000000003,600,0
28000,700,-3.274249999999545,40,-0.0047500000000000025,700,0
32000,800,-3.7192499999992985,40,-0.005500000000000003,800,0
36000,900,-4.180249999999363,40,-0.0037500000000000016,900,0
40000,1000,-4.66024999999995,40,-0.005250000000000003,1000,0
48000,1200,-5.64250000000115,40,-0.005500000000000003,1200,0
56000,1400,-6.701250000002444,40,-0.006000000000000004,1400,0
68000,1700,-8.344250000003228,40,-0.0047500000000000025,1700,0
80000,2000,-10.082499999999177,40,-0.005750000000000003,2000,0
100000,2500,-12.995249999992389,40,-0.006000000000000004,2500,0
120000,3000,-15.900249999985618,40,-0.006000000000000004,3000,0
160000,4000,-21.71625000001268,40,-0.005250000000000003,4000,0
200000,5000,-26.07250000003348,40,-0.0015,5000,0
240000,6000,-28.45400000004485,40,-0.0025000000000000005,6000,0
280000,7000,-31.01325000005707,40,-0.0037500000000000016,7000,0
320000,8000,-34.017750000071416,40,-0.0037500000000000016,8000,0
360000,9000,-37.29050000008704,40,-0.004000000000000002,9000,0
400000,10000,-40.947500000104505,40,-0.0035000000000000014,10000,0
